ORIGINURI,ID,UUIDHISTORY,ISCOGROUPCODE,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED
http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2,key_15299,"16603eec-5be8-482a-9bbf-46d3a452e8ce
426f8600-2d3e-4d95-bfa3-3bd82bae5610
8c628891-99d4-4dd8-a92b-502e22b45fcf",5223,5223.6,employé de magasin/employée de magasin,"employé de boutique
employée de magasin
employée de boutique
assistant de magasin
assistante de magasin
employé de magasin","Les employés/employées de magasin travaillent dans des magasins où ils effectuent des tâches d’assistance. Ils/Elles aident les commerçants dans leur activités quotidiennes, telles que la commande et la mise en rayon des articles, l’assistance aux clients, la vente des produits et l’entretien du magasin.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0b1d8dcb-d941-4d79-99bf-fc10c1806c43,key_15300,"7aa3fc51-a18d-4e2b-9b33-1255d083f52e
d35a763e-84e5-42d8-8579-11eef81c5126
e7173c2d-5d2e-4157-bfb1-82da994caac3",0110,0110.9,capitaine de frégate,,Les capitaines de frégate veillent à ce que les navires de guerre soient prêts à être inclus dans des opérations et à ce qu’ils soient entretenus conformément aux règles et réglementations. Ils/elles supervisent également l’équipage et sont responsables des opérations de la marine.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0b2d3242-22a3-4de5-bd29-efd39cdf2c31,key_15301,"ed4f4447-e4f2-497c-8ec9-6b772a2595be
1799e2ae-a517-4921-b1c7-0247605d65d1
b72884ae-9b87-4291-a544-5a75929c654c",2250,2250.4,thérapeute animalier/thérapeute animalière,"hydrothérapeute pour chien
thérapeute animaler
thérapeute animalière",Les ergothérapeutes fournissent un traitement thérapeutique à la suite d’un diagnostic ou d’une saisine vétérinaire.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0b5dfc02-b825-4445-811d-d39ed442657e,key_15302,"3fc4c8bb-2f8c-427d-aa38-a298829834c4
68592d6b-31ac-429b-88c7-8f3f661e1c83
942d7c14-527c-408a-9553-5e5444009602",3258,3258.2,technicien médical des services d’urgence/technicienne médicale des services d’urgence,"technicienne médicale des services d'urgence
infirmier-anesthésiste urgentiste
technicien médical des services d'urgence
infirmière-anesthésiste urgentiste","Les techniciens médicales des services d’urgence fournit des soins d’urgence aux malades, blessés et vulnérables dans des situations médicales d’urgence, avant et pendant le transport jusqu’à un établissement médical. Ils mettent en œuvre et supervisent le transfert du patient dans le domaine des transports. Ils fournissent une assistance dans des situations graves, mettent en œuvre des mesures d’urgence visant à sauver des vies et surveillent les performances du processus de transport. Comme l’autorise le droit national, ils peuvent également fournir de l’oxygène, certaines drogues, la perforation des veines périphériques et des solutions cristalloïdes et réaliser l’intubation endotrachéale si cela est nécessaire pour prévenir immédiatement les menaces pour la vie ou la santé d’un patient d’urgence.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0b5e4142-90ad-48a6-8407-ed47b2664954,key_15303,"b4aa10e5-65ee-4624-a23c-0e8df3d8551f
f8fb3f9a-81e1-4db2-9321-8ca70712ba52
48e8b7d1-6f17-44d3-9b39-0a62fd02bfd2",7115,7115.2,installateur de portes/installatrice de portes,"installatrice de portes
installateur de portes
poseur de portes
poseuse de portes","Les installateurs/installatrices de portes installent des portes. Ils/Elles enlèvent la porte existante, préparent le cadre et posent la nouvelle porte d’aplomb et de niveau, est assurent son étanchéité si nécessaire. Ils/Elles inspectent et entretiennent les portes existantes.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0b6e1a0d-63fe-42d4-8dff-2ff187a9fea9,key_15304,"aac040ef-d350-4e8c-ae0f-3c03f2d7fda2
69889562-5930-4d9f-a620-db59615a39dd
9a1d547c-b2d0-409e-970e-940be6be8dfc",7233,7233.4,technicien en systèmes hydrauliques/technicienne en systèmes hydrauliques,"technicienne en systèmes hydrauliques
technicien en systèmes hydrauliques",Les techniciens/techniciennes en systèmes hydrauliques installent et assemblent les systèmes qui utilisent la pression des liquides ou des gaz pour transmettre ou réguler l’énergie. Ils/Elles effectuent également des essais sur et entretiennent ces équipements.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0ba06640-e0ac-4911-9e43-289a8e41651e,key_15305,"ffe567fb-9dda-46ff-9ebb-84fdc944a382
6d634a4b-8836-4ec0-b4c2-e2919b2048c5
f43a5d04-6dcf-495e-8077-0376017ab452",2424,2424.2,formateur en entreprise/formatrice en entreprise,"formatrice interne
formatrice en entreprise
formateur interne
formateur interne/formatrice interne
formateur en entreprise","Les formateurs d’entreprise forment, encadrent et guident les employés d’une entreprise pour enseigner et améliorer leurs aptitudes, leurs compétences et leurs connaissances en fonction des besoins de l’entreprise. Ils développent le potentiel existant des employés pour accroître leur efficacité, leur motivation, leur satisfaction professionnelle et leur employabilité.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0ba95ace-bdf5-4ee6-92af-32e1ec9c0de6,key_15306,"69a96294-26c3-4dcc-815a-95ed17c603d4
fbbd5912-58ca-4dfd-9ef2-293b63de15d9
5554095f-5124-4cec-a15d-30daf958bab8",2144,2144.1.21,ingénieur procédé vapeur/ingénieure procédé vapeur,"ingénieur turbine à vapeur/ingénieure turbine à vapeur
ingénieure procédé vapeur
ingénieur turbine à vapeur
ingénieur turbine à vapeur et source froide/ingénieure turbine à vapeur et source froide
ingénieur turbine à vapeur et source froide
ingénieure turbine à vapeur
ingénieure turbine à vapeur et source froide
ingénieur procédé vapeur","Les ingénieurs procédé vapeur/ingénieures procédé vapeur fournissent de l’énergie et des utilités aux installations, telles que la vapeur, la chaleur et la réfrigération. Ils/elles exploitent et entretiennent des équipements tels que les chaudières et les compresseurs d’air, et étudient et élaborent de nouvelles méthodes et améliorations pour la fourniture d’utilités.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0bf5d25a-2b4d-43b5-b053-beeb210fa43a,key_15307,"f9ed188e-8389-4c72-ad35-51c4e6db7c19
753c11be-818b-4340-af6b-06866222a9aa
1c481a17-fbb3-48b9-b38d-17c3dff9ccdf",2310,2310.1.25,enseignant-chercheur en médecine/enseignante-chercheuse en médecine,"enseignant-chercheur en médecine et santé au travail
enseignant-chercheur en médecine et santé au travail/enseignante-chercheuse en médecine et santé au travail
enseignant-chercheur en médecine générale
enseignante-chercheuse en médecine
enseignant-chercheur en médecine
enseignante-chercheuse en médecine et santé au travail
enseignante-chercheuse en médecine générale
enseignant-chercheur en médecine générale/enseignante-chercheuse en médecine générale","Les enseignants-chercheurs en médecine/enseignantes-chercheuses en médecine sont des professeurs, enseignants, ou maîtres de conférences et souvent des docteurs qui dispensent des cours aux étudiants titulaires d’un diplôme de l’enseignement secondaire supérieur dans leur propre domaine d’études spécialisé, la médecine, qui revêt essentiellement un caractère théorique. Avec leurs assistants de recherche universitaire et leurs assistants d’enseignement universitaire, ils/elles préparent les conférences et les examens, notent les communications et les examens, animent les pratiques de laboratoire, ainsi que les sessions de suivi et de retour d’informations à l’intention des étudiants. Ils/elles mènent également des recherches universitaires dans leur domaine respectif, la médecine, publient leurs conclusions et se concertent avec d’autres collègues universitaires.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0bf68df5-e808-4c27-abf2-6f85440f2d7f,key_15308,"d9af9b8f-bcf2-4c42-a796-1b1c07dab3ec
785f38ab-b5fc-4898-a940-3d42d0d2f3a8
a397ea2e-93d3-4a98-8ebe-9258bd9dd30e",4223,4223.1,standardiste,,Les standardistes établissent des connexions téléphoniques au moyen de standards et de consoles téléphoniques. Ils/Elles répondent également aux demandes des clients et traitent les rapports relatifs au problèmes techniques.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0c041d1e-1841-4acb-b0a1-2c387a61bf65,key_15309,"206c7040-e806-40e0-971a-c41c8e50bb98
3b8eea77-b275-493f-91f3-d9f3eeb75996
b224a4fe-ffff-4ff3-a3ef-06a821134751",3256,3256.1,assistant en cabinet médical/assistante en cabinet médical,"assistante médico-technique
assistant médico-technique
assistante en cabinet médical
agent des cabinets en imagerie médicale
assistant en cabinet médical
agente des cabinets en imagerie médicale","Les assistants en cabinet médical aident les médecins en médecine, à effectuer des opérations simples de soutien dans le cadre des procédures médicales, des programmes de diagnostic normalisés et des tests normalisés en points de prise en charge, en assurant l’hygiène de chirurgie, le nettoyage, la désinfection, la stérilisation et la maintenance de dispositifs médicaux et l’accomplissement des tâches organisationnelles et administratives nécessaires à l’exploitation d’un cabinet médical sous contrôle, en suivant les instructions du médecin.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0c328e98-6e4e-4e96-b99c-56851e666ad0,key_15310,"ffa56a09-5eba-4103-9750-ce7d71e2b890
d11a5b35-0173-4f39-a3d7-d2ab6229c053
1958f604-1a5d-45a9-84d0-1f553d080f36",7413,7413.1.1,installateur de câbles/installatrice de câbles,"installatrice de câbles
installateur de câbles",Les installateurs/installatrices de câbles sont responsables de l’installation et de l’entretien de câbles d’alimentation électrique souterrains. Ils/Elles fabriquent et réparent des câbles électriques reliant les installations des clients au réseau électrique.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0c3672ed-450b-4fcd-a3d0-579a10004486,key_15311,"428f8330-e08a-48d6-9c1a-776fe2c390b9
f37aadbb-87eb-4fc0-8594-e773b7b3515e
399b28d9-878d-4fd0-91cb-ea7a83ca0b49",3423,3423.3,moniteur d’activités équestres/monitrice d’activités équestres,"monitrice d'activités équestres
monitrice d'équitation
moniteur d'équitation
moniteur d'activités équestres","Les moniteurs/monitrices d’activités équestres conseillent et accompagnent les individus et les groupes dans la pratique de l’équitation. Ils/Elles donnent des cours et enseignent les techniques d’équitation, notamment les techniques pour s’arrêter et tourner, le dressage et le saut d’obstacles. Ils/Elles motivent leurs clients et contribuent à améliorer leurs performances.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0c408028-c48f-4df8-ba5d-c3d3be15f5a2,key_15312,"3398ffa0-f9a1-4c7f-8f68-09d3142e730d
f12a1791-6284-4a77-ba3a-6b197cf4cdca
5875bc17-36c5-4e75-babb-62ebba734bd3",8322,8322.2,chauffeur-livreur en voiture ou camionnette/chauffeuse-livreuse en voiture ou camionnette,"conducteur-livreur
conducteur livreur poids lourds
conductrice livreuse poids lourds
conducteur-livreur de marchandises
livreur en alimentation/livreuse en alimentation
livreur de marchandises à domicile/livreuse de marchandises à domicile
livreuse de marchandises à domicile
livreur de marchandises à domicile
chauffeur-livreur
conducteur-livreur/conductrice-livreuse
livreur en alimentation
conductrice-livreuse
conducteur-livreur de marchandises/conductrice-livreuse de marchandises
conductrice-livreuse de marchandises
conducteur livreur poids lourds/conductrice livreuse poids lourds
chauffeuse-livreuse
livreuse en alimentation","Les chauffeurs-livreurs en voiture et camionnette/chauffeuses-livreuses en voiture et camionnette transportent des marchandises et des colis vers des lieux déterminés en voiture ou camionnette. Ils/Elles chargent et déchargent les marchandises selon le planning de livraison, veillent à la manutention appropriée des colis, suivent les instructions et planifient le meilleur itinéraire à emprunter pour chaque destination.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,key_15313,"4b4cba10-792a-4316-8389-6bfd42fa3754
55a62d52-27a3-4125-9d63-b0cb3562d9c5
a1ee126f-9c78-4862-83e7-625d31b712b7",2529,2529.2,spécialiste de l’investigation numérique,"professionnel l'investigation numérique
professionnelle de l'investigation numérique
professionnel de l'investigation informatique
expert en investigation numérique
professionnelle de l'investigation informatique
spécialiste de l'investigation informatique","Les experts en criminalistique numérique extraient et analysent les informations provenant des ordinateurs et d’autres types de dispositifs de stockage de données. Ils examinent les médias numériques qui peuvent avoir été dissimulés, cryptés ou endommagés, d’une manière légale, dans le but d’identifier, de préserver, de valoriser, d’analyser et de présenter des faits et des opinions sur les informations numériques.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0c7c9606-fde3-4658-8136-8fe0c9b8bd09,key_15314,"a5566b90-2ca7-468a-a1bf-2e8f3d34a48c
b44fdcf5-6c56-420f-9fce-b0e7b563fbe9
bf230e7c-3b76-4a9e-af76-aad1c284bbb7",2152,2152.1.5,ingénieur biomédical/ingénieure biomédicale,"ingénieur biomédical
ingénieure biomédicale","Les ingénieurs biomédicaux/ingénieures biomédicales conçoivent et développent des systèmes, des installations et des équipements médico-techniques tels que des stimulateurs cardiaques, des appareils d’IRM et des appareils à rayons X. Ils/elles contrôlent l’ensemble du processus de fabrication, depuis la conception jusqu’à la mise en œuvre du produit. Les activités entreprises comprennent notamment la conception d’améliorations des produits, l’élaboration de méthodes et de techniques permettant d’évaluer l’adéquation de la conception, la coordination de la production initiale, l’élaboration de procédures d’essai et la conception de schémas de fabrication.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,key_15315,"2c9e1ec5-e1f7-4819-a6fa-668dc244f6ef
79b7fc06-8705-4a49-b320-f35250b6e964
145d2b4c-52ec-473e-8809-cdfe24575b0f",1420,1420.4.40,gérant de magasin de matériel de télécommunication/gérante de magasin de matériel de télécommunication,"responsable de boutique de matériel de télécommunication
responsable de magasin de matériel télécom
gérant de magasin de matériel de télécommunication
responsable de magasin de matériel de télécommunication
gérante de magasin de matériel de télécommunication",Les gérants de magasin de matériel de télécommunication/gérantes de magasin de matériel de télécommunication assument la responsabilité des activités et du personnel dans des magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0cbfa809-2d71-44e5-b736-c4da3c8fe09d,key_15316,"7bedd0a8-a9ca-4d05-8c3c-96c1b307ce3f
717ad1c8-b290-4685-b416-6fd2b00b2a00
a091cead-107a-41af-9278-fe145f059527",1324,1324.3.2.1,responsable import-export de machines et équipements agricoles,,"Les responsables import-export de machines et équipements agricoles mettent en place des procédures pour les activités transfrontalières, en coordonnant les parties internes et externes, et en assurent le maintien.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,key_15317,"e030da22-59f7-4f25-bff4-64e70ece64ef
498a4671-1a92-419e-bc9c-d741827d3f2f
29b9198f-a3e1-4ec0-b3df-e9d7917e6c9a",2149,2149.14,économiste de la construction,"responsable des études de prix
ingénieure études de prix
métreur-vérificateur/métreuse-vérificatrice
métreur-vérificateur
métreuse-vérificatrice
ingénieur études de prix
ingénieur études de prix/ingénieure études de prix","Les économistes de la construction se chargent de la gestion intégrale des coûts des projets de construction, du lancement du projet jusqu’à sa livraison. Ils/elles s’efforcent d’utiliser efficacement les ressources tout en veillant à ce que la qualité, les normes de qualité et les exigences des clients soient satisfaites.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0cd0082a-ca15-4dcd-b352-b7600c916d8e,key_15318,"e583a081-16ce-4f61-8298-cb0cd17a1e2f
b859fedd-dbeb-4f36-9fd0-e6d1ce798f5c
79b4d4e2-7cf6-4733-b335-3fb05e1ba289",4323,4323.19,coordinateur d’opérations navires/coordinatrice d’opérations navires,"coordinateur d'opérations navires
coordinatrice d'opérations navires","Les coordinateurs/coordinatrices d’opérations navires gèrent le transit des navires affrétés, en optimisant les calendriers, et en évaluant les risques et les capacités des navires en fonction des différents types de fret, tels que le pétrole brut ou les cargaisons de produits chimiques.  Ils/Elles veillent à ce que toutes les certifications nécessaires soient conformes à la réglementation et à ce que tous les employés disposent de passeports et de permis à jour. Les coordinateurs d’opérations navires sont responsables de la programmation et la tenue des registres des opérations de maintenance des navires. Au niveau opérationnel, ils/elles sont en contact avec les clients, en donnant suite aux réclamations des clients, en identifiant de nouvelles possibilités et en proposant des solutions aux clients.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128,key_15319,"8ae70c59-f8f8-4661-bd15-75b9b32c0b98
8cb85af2-e4e2-45a3-8627-e4a2ba9a1538
5ede7ed1-3672-4857-80e2-aeaf723166b2",2633,2633.1,historien/historienne,"historien d'art
historien d'art/historienne d'art
historienne
historienne d'art
historien","Les historiens de la recherche, de l’analyse, de l’interprétation et de la présentation du passé des sociétés humaines. Ils analysent les documents, les sources et les traces du passé afin de comprendre les sociétés passées.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,key_15320,"b2724307-bfa0-49ac-b97d-b9a446e95659
c3fc9ae5-d204-4e6b-a401-b53885722bb5
257e8779-93dd-456d-89e1-49b8863fd79f",2529,2529.7,Ingénieur en sécurité des TIC/ingénieure en sécurité des TIC,"consultante en sécurité des TIC
conseillère en sécurité informatique
consultante en sécurité des technologies de l'information et de la communication
consultant en sécurité des technologies de l'information et de la communication
conseillère sur la sécurité des technologies de l'information et de la communication
conseiller en sécurité informatique
conseiller sur la sécurité des TIC
consultant en sécurité informatique
conseillère sur la sécurité des TIC
consultante en sécurité informatique
consultant en sécurité des TIC
conseiller sur la sécurité des technologies de l'information et de la communication","Les ingénieurs en sécurité des TIC/ingénieures en sécurité des TIC conseillent et mettent en œuvre des solutions pour contrôler l’accès aux données et aux programmes et assurer la protection de la mission et des processus opérationnels de l’organisation. Responsables de la protection et de la sécurité des systèmes connexes, ils/elles sont les gardiens de l’information au sein d’une organisation ou d’un produit. Ils/elles sont chargé(e)s de la sécurité du réseau et des systèmes et conçoivent, planifient et exécutent l’architecture de sécurité du système, y compris les modèles de référence, les architectures de segment et de solutions ainsi que les politiques et procédures de sécurité. Ils/elles mettent à jour et améliorent les systèmes de sécurité en réponse aux incidents liés à la sécurité. Ingénieur en sécurité des TIC/ingénieure en sécurité des TIC collaborent avec l’équipe chargée de la sécurité afin d’identifier, de valider et de lever des exigences, et de participer à la sélection, à la validation, à la synchronisation et à l’exécution des cyberactions. Ils/elles collaborent avec d’autres planificateurs, opérateurs et/ou analystes pour fournir une analyse post-événement.
	",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d21a30d-25d9-427b-b8e4-339408425ff5,key_15321,"aa92262c-09bf-49e0-a33c-aca4d60bb104
99782ec1-3e5a-4595-9721-77ab71a4c716
da136a28-3a83-4d88-a46e-f8c072cfd290",1321,1321.2.1.1,directeur de production dans l'industrie chimique/directrice de production dans l'industrie chimique,"directrice de production dans l'industrie chimique
responsable de production chimie
directeur de production dans l'industrie chimique","Les directeurs de production dans l'industrie chimique/directrices de production dans l'industrie chimique sont responsables de la coordination technique et du contrôle des processus de production chimique. Ils/elles dirigent une ou plusieurs unités de fabrication et supervisent la mise en œuvre des moyens techniques et humains, dans le cadre des objectifs de volume, de qualité et de planification. Les directeurs de production dans l'industrie chimique/directrices de production dans l'industrie chimique conçoivent les plans et calendriers de production et veillent à ce qu’ils soient respectés. Ils/elles sont responsables de la mise en œuvre des processus conçus pour garantir la qualité du produit fabriqué, de bonnes conditions de travail et pratiques environnementales ainsi que la sécurité du lieu de travail.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d423a2e-6fb7-4704-8544-bd6c522b3c62,key_15322,"8ce12ecc-5a22-4d14-8646-2e48d35ddc0e
f94a117a-e6fa-4903-9365-08bdba4ca8d7
318bf108-ec9f-4555-9c64-2b61ba606a5e",2635,2635.3.2,agent d’intervention sociale et familiale/agente d’intervention sociale et familiale,"agente d'intervention sociale et familiale
chargée de prévention d'aide sociale à l'enfance
chargé de prévention d'aide sociale à l'enfance/chargée de prévention d'aide sociale à l'enfance
chargé de prévention d'aide sociale à l'enfance
agent d'intervention sociale et familiale",Les assistants sociaux fournissent des services sociaux aux enfants et à leurs familles afin d’améliorer leur fonctionnement social et psychologique. Ils visent à maximiser le bien-être de la famille et à protéger les enfants contre les abus et la négligence. Ils soutiennent les dispositifs d’adoption et trouvent des foyers d’accueil là où cela est nécessaire.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac,key_15323,"a6e1b6d7-02d8-46bb-b23e-51bfc4d2d4cc
94c48608-d9da-4972-b430-e9a71a10f6a2
b0bbdef7-e536-454e-83cf-f10f495b25fe",1324,1324.2,superviseur trafic aérien/superviseuse trafic aérien,"coordinateur des opérations de fret aérien
superviseur trafic aérien
coordinatrice des opérations de fret aérien
superviseuse trafic aérien","Les superviseurs trafic aérien/superviseuses trafic aérien coordonnent la planification du contrôle au sol, l’entretien des aéronefs et la gestion des clients. Ils/elles s’efforcent d’utiliser les ressources les plus efficaces pour diriger l’aéronef. Ils/elles gèrent la sécurité, la qualité et les risques dans le travail quotidien. Ils/elles planifient également et comparent les performances avec d’autres prestataires de services de navigation aérienne.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,key_15324,"6b259691-2469-4fef-a88c-027088f596cd
6410be5e-96b0-487b-9218-b669a57b417b
aa528a0b-e9a5-4c98-b5f2-7472e8b71d6e",2330,2330.1.9,professeur d’informatique/professeure d’informatique,"professeure d’informatique
professeur d’informatique","Les professeurs d’informatique/professeures d’informatique dispensent un enseignement aux élèves, généralement des enfants et de jeunes adultes, au sein d’un établissement d’enseignement secondaire. Ils/elles sont généralement enseignants dans leur discipline, spécialisés et dispensent des cours dans leur propre domaine d’étude, l’informatique. Ils/elles préparent des plans de cours et du matériel pédagogique, suivent les progrès des élèves, les aident individuellement si nécessaire, et évaluent leurs connaissances et leurs résultats en informatique au moyen de devoirs, d’épreuves et d’examens.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d61e7e7-afde-49ca-b554-4633842be030,key_15325,"5a748965-6a81-4be3-896b-6fdb7ddab141
5ce0c5ba-f3a4-4e23-bd91-d24ddd94e964
872e69d7-5da6-443e-a674-7754349dc229",8131,8131.10,conducteur de four à chaux/conductrice de four à chaux,"opérateur de four à chaux/opératrice de four à chaux
conductrice de four à chaux
conducteur de four à chaux
opératrice de four à chaux
opérateur de four à chaux","Les conducteurs de four à chaux contrôlent l’équipement dans lequel de la castine est brûlée pour produire de la chaux ou du dioxyde de carbone. Ils contrôlent les flux des matériaux, du combustible et de l’air, surveillent les diagrammes de débit des matériaux, de l’air, de la température et des combustibles, et procèdent aux ajustements requis. Ils tiennent également des registres de production.",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d6bb2cc-06b0-481c-b553-2a973be03254,key_15326,"ea574f20-52c7-49bb-97b8-4c125fb3d44d
2cc1ab2c-fb71-4e4c-a09e-8992c36d8cf3
e4b01851-0d90-4df9-80f6-e3ad94b73db8",6221,6221.11,technicien d’aquaculture en milieu aquatique naturel/technicienne d’aquaculture en milieu aquatique naturel,"technicien d'aquaculture en milieu aquatique naturel
technicienne d'aquaculture en milieu aquatique naturel","Les techniciens/techniciennes d’aquaculture en milieu aquatique naturel coordonnent et supervisent les activités d’engraissement des organismes d’aquaculture dans des systèmes en suspension (structures flottantes ou immergées). Ils/Elles participent à des activités d’extraction et de manipulation d’animaux destinés à la commercialisation. Ils/Elles supervisent la maintenance des équipements et installations (cages, radeaux, palangres, bouchots).",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d7ae791-653e-4297-9f61-8bad87f61d57,key_15327,"fdfa35c9-a44d-4397-8bb1-3c0af2389c58
c829026d-7538-4330-abcc-9c13dfc3c6ba
d0d2d9f1-826b-489f-9c69-8993d6dbf451",3111,3111.8,technicien de la météorologie/technicienne de la météorologie,"spécialiste météorologie et océanographie
technicienne d'exploitation de la météorologie
technicien de la météorologie
technicien d'exploitation de la météorologie
technicienne de la météorologie",Les techniciens de la météorologie recueillent de grandes quantités d’informations météorologiques pour les utilisateurs d’informations météorologiques tels que les compagnies aériennes ou les établissements météorologiques. Ils mettent en œuvre des instruments de mesure spécialisés pour faire des prévisions météorologiques précises et font part de leurs observations. Les techniciens de météorologie assistent les météorologues dans leurs opérations scientifiques.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d93706d-32fd-4de3-aa08-be1003e325da,key_15328,"ed5a942a-4471-4d91-8506-368ac2f23435
408f9f09-1eac-4012-b582-41941b12a72d
2254ee28-fa8a-468f-9ad8-c7596701ca45",2113,2113.1,chimiste,chimiste de la recherche scientifique,Les chimistes réalisent des recherches en laboratoire en testant et en analysant la structure chimique des substances. Ils/elles traduisent les résultats de recherche en processus de production industrielle qui sont ensuite utilisés dans le développement ou l’amélioration de produits. Les chimistes testent également la qualité des produits manufacturés et leur impact sur l’environnement.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0d9eed6b-4908-4112-bf37-ae08e2f0f326,key_15329,"08d72cf2-71ab-4576-9905-ae7b86f04002
05e05d02-4d64-426a-9a51-ab19907ce423
17fc2680-f60e-40d6-b9e8-180664537bbc",5223,5223.7.1,commerçant en armes et munitions/commerçante en armes et munitions,"marchande d'armes
commerçant en armes et munitions
marchand d'armes
commerçante en armes et munitions
vendeur armurier
vendeuse armurière",Les commerçants/commerçantes en armes et munitions vendent des armes et des munitions aux particuliers dans des magasins spécialisés.,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
http://data.europa.eu/esco/occupation/0da2ee5c-b480-498f-97a8-a292a0f4c54c,key_15330,"5309d9d1-70ed-4044-9a1f-fdebe0c62595
1404c057-3e3b-4bd4-ad27-9e012c21019e
712b1800-69dc-4b66-a087-f44e55be8449",3521,3521.1.10,opérateur du son/opératrice du son,"cheffe opératrice du son
opératrice du son
sonorisatrice
chef opérateur du son
sonorisateur
opérateur du son
chef opératrice du son","Les opérateurs/opératrices du son contrôlent la sonorisation d’une performance en fonction du concept artistique ou créatif, en collaboration avec les artistes interprètes ou exécutants. Leur travail et celui des autres opérateurs s’influencent mutuellement. Par conséquent, les opérateurs du son collaborent étroitement avec les créateurs et les artistes interprètes. Ils/Elles préparent des séquences audio, supervisent la mise en place, dirigent l’équipe technique, programment l’équipement et assurent le fonctionnement du système sonore. Leurs travaux sont réalisés sur la base de plans, d’instructions et d’autres documents. 
 ",,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false
