"ID","ORIGINURI","UUIDHISTORY","OCCUPATIONGROUPCODE","CODE","OCCUPATIONTYPE","ISLOCALIZED","CREATEDAT","UPDATEDAT","DEFINITION","SCOPENOTE","REGULATEDPROFESSIONNOTE","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671c1ebd2bf665349de44","http://data.europa.eu/esco/occupation/97d65832-3817-4ded-946b-cfc4a0237b9a","6ab1c9e2-cf7d-415c-bbfc-83e25c5abb16
d6e33b37-8f36-44e1-a726-ffe2758ab65e
bede974b-a59a-4f00-8113-83ca7364bc01
762298e8-e61e-45f6-b45a-6870d085c846","2141","2141.6","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Planificador/a de producción de cuero","Planificador/a de producción de cuero
Planificador/a de materiales de cuero
Planificador/a de pedidos de cuero
Planificador/a de control de producción de cuero
Planificadores/as de producción de cuero
Programador/a de producción de cuero
Planificador/a y programador/a de producción de cuero","Los planificadores/as de producción de cuero son responsables de la planificación y el seguimiento de la planificación de la producción. Colaboran con el director/a de producción para seguir el progreso del programa. Colaboran con el almacén para garantizar el nivel y la calidad óptimos de los materiales, y también con el departamento de marketing y ventas para satisfacer los requisitos de los pedidos de los clientes."
"687671c1ebd2bf665349de45","http://data.europa.eu/esco/occupation/615920c5-4f63-4eb3-8b60-afaaed3ab1ff","6b39dc20-a8b4-4ac5-8de5-84cb797b1ae7
e12003de-001a-42b6-a588-9498e332aa91
2273a70f-4cef-406c-a4db-fefcd60d3044
c7727649-d3da-4c07-8df7-41992a76661a","2141","2141.8","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de mantenimiento y reparación","Ingeniero/a de mantenimiento y reparación
Ingeniero/a mecánico/a
Ingeniero/a de equipos
Ingeniero/a de mantenimiento
Director/a de mantenimiento y reparación
Superintendente de sitio
Ingeniero/a de producción
Ingeniero/a de máquinas
Ingeniero/a de reparación
Superintendente de mantenimiento y reparación
Ingeniero/a de sistemas de fabricación
Ingeniero/a de planta
Director/a de ingeniería
Ingeniero/a de fabricación
Ingeniero/a de mantenimiento de planta
Ingeniero/a de reparación de planta","Los ingenieros/as de mantenimiento y reparación se centran en la optimización de equipos, procedimientos, maquinaria e infraestructura. Garantizan su máxima disponibilidad al mínimo coste."
"687671c1ebd2bf665349de46","http://data.europa.eu/esco/occupation/8de99659-5b10-4825-ac67-0c50189bcc3c","e802ee5f-8251-4bb3-aabc-58416db2107a
95fba006-2da5-4ea5-a02e-720dd0fb6958
8966b7b7-df72-49ea-8bd4-dd80aca7f8c1
a388b04e-1097-4192-91fb-14b909f76191","2141","2141.9","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Director/a de producción de envases","Director/a de producción de envases
Tecnólogo/a senior de envases
Director/a senior de correo y envases
Director/a técnico/a de envases
Tecnólogo/a de envases
Director/a de desarrollo de envases
Director/a de envases graduado/a
Director/a asistente de correo y envases
Director/a asistente de operaciones
Director/a de envases en prácticas
Director/a senior de envases
Director/a de correo y envases en prácticas
Director/a de operaciones en prácticas
Director/a de envases
Director/a de operaciones graduado/a
Ingeniero/a de producción de envases
Consultor/a de envases
Especialista en envases
Director/a asistente de envases
Director/a senior de operaciones
Director/a de correo y envases graduado/a","Los directores/as de producción de envases definen y analizan las unidades de embalaje para evitar daños o pérdida de calidad de los productos embalados. También diseñan el embalaje según las especificaciones del producto y ofrecen soluciones para resolver problemas de embalaje."
"687671c1ebd2bf665349de47","http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360","26597a07-c3c5-44fe-a15b-8f509ac55fa4
ed8c638d-5f02-4afb-b057-e1434e23c310
a001b2c1-6341-46d6-8e35-8b3f36c542c6
61cc5573-bba0-4c2a-87f1-268d81abf718","2142","2142.1","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a civil","Ingeniero/a civil
Ingeniero/a civil de puertos
Asesor/a de ingeniería civil
Investigador/a de ingeniería civil
Director/a de proyectos de infraestructura
Consultor/a de ingeniería civil
Experto/a en ingeniería civil
Ingeniero/a civil de inversiones
Ingeniero/a civil de aseguramiento de la calidad
Especialista en ingeniería civil","Los ingenieros/as civiles diseñan, planifican y desarrollan especificaciones técnicas y de ingeniería para proyectos de infraestructura y construcción. Aplican conocimientos de ingeniería en una amplia gama de proyectos, desde la construcción de infraestructuras de transporte, proyectos de vivienda y edificios de lujo, hasta la construcción de espacios naturales. Diseñan planes que buscan optimizar los materiales e integrar las especificaciones y la asignación de recursos dentro de las limitaciones de tiempo."
"687671c1ebd2bf665349de48","http://data.europa.eu/esco/occupation/bc1c82a5-0fc3-453f-8537-9d1a6e9e85aa","2155b12e-d727-4cf0-98d1-0a2d4886c483
7da171b6-bb61-4965-b8fc-f69b9674efa7
52864b18-bb83-4148-9bdc-2504e789e3a4
59325968-f0c4-40da-9741-6e391a71c3f2","2142","2142.1.1","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de planificación aeroportuaria","Ingeniero/a de planificación aeroportuaria
Planificador/a de desarrollo de aviación
Director/a de desarrollo aeroportuario
Director/a de planificación aeroportuaria
Ingeniero/a de desarrollo aeroportuario","Los ingenieros/as de planificación aeroportuaria gestionan y coordinan los programas de planificación, diseño y desarrollo en aeropuertos."
"687671c1ebd2bf665349de49","http://data.europa.eu/esco/occupation/fcf9024e-277c-43c7-8ec8-8903e5c9c576","67c02581-a8c1-48f3-b036-35ebede36935
35e6fce9-5c27-4685-8330-8894ed54bfcf
0f16025c-f169-423b-a6ce-8713790a0a2f
d1ed2c23-5093-4acf-a443-e22de2cdb641","2142","2142.1.11","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de aguas","Ingeniero/a de aguas
Ingeniero/a de sistemas de agua
Ingeniero/a de recursos hídricos
Ingeniero/a hidráulico/a
Especialista en gestión del agua","Los ingenieros/as de aguas investigan y desarrollan métodos para el suministro de agua potable, el tratamiento del agua y la prevención y reacción ante daños por inundaciones. Investigan las necesidades de agua en una ubicación y desarrollan métodos para satisfacer esas necesidades, como el diseño y desarrollo de proyectos para la gestión de recursos hídricos, como plantas de tratamiento, tuberías, sistemas de bombeo, sistemas de riego o drenaje y otros sistemas de suministro de agua. Los ingenieros/as de aguas también garantizan la correcta instalación de estos sistemas en las obras de construcción. Los ingenieros/as de aguas también mantienen, reparan y construyen estructuras que controlan los recursos hídricos, como puentes, canales y presas."
"687671c1ebd2bf665349de4a","http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617","c2c66c79-3b59-41d7-a33a-48b56da2e48e
8a467669-7c30-4e98-8e96-60b5f081fff5
3e56ed63-3b25-4514-8f27-d8fe2ee8fdd1
605ee934-632d-4db4-be91-09e85a467fd0","2142","2142.1.2","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de construcción","Ingeniero/a de construcción
Ingeniero/a de proyectos de construcción
Ingeniero/a de diseño de construcción
Ingeniero/a de construcción de edificios
Ingeniero/a de obra
Ingeniero/a de edificios
Director/a de apoyo a la ingeniería","Los ingenieros/as de construcción interpretan los diseños de edificios y añaden especificaciones técnicas a los proyectos de construcción. Integran los principios de ingeniería en los diseños para garantizar que las estructuras sean seguras y resistentes. Colaboran con arquitectos e ingenieros para transformar las ideas de diseño en planes ejecutables."
"687671c1ebd2bf665349de4b","http://data.europa.eu/esco/occupation/a377fafb-7e6e-4925-bc64-8099b58aafb8","3cc9e974-9043-42d7-81d8-719580082089
3630a9ac-c4f6-4850-bf87-0ab5350910ef
1d8ab763-c46c-42d0-99e7-090940a54ea0
c26d6117-be16-4f3d-aed0-0dfc218f23c1","2142","2142.1.3","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de drenaje","Ingeniero/a de drenaje
Asesor/a de ingeniería de drenaje
Ingeniero/a de sistemas de drenaje
Ingeniero/a de riesgo de inundaciones
Ingeniero/a de riego
Asesor/a de ingeniería de tecnología de drenaje
Consultor/a de ingeniería de drenaje
Especialista en ingeniería de drenaje
Consultor/a de ingeniería de tecnología de drenaje
Ingeniero/a de tecnología de drenaje
Experto/a en ingeniería de drenaje
Ingeniero/a de fontanería y drenaje
Especialista en ingeniería de tecnología de drenaje
Ingeniero/a de agua y drenaje
Ingeniero/a de proyectos, drenaje
Ingeniero/a de drenaje de aguas pluviales
Ingeniero/a de alcantarillado
Ingeniero/a de recursos hídricos
Ingeniero/a ambiental, drenaje
Experto/a en ingeniería de tecnología de drenaje","Los ingenieros/as de drenaje diseñan y construyen sistemas de drenaje para alcantarillas y sistemas de aguas pluviales. Evalúan las opciones para diseñar sistemas de drenaje que cumplan los requisitos, garantizando al mismo tiempo el cumplimiento de la legislación y las normas y políticas ambientales. Los ingenieros/as de drenaje eligen el sistema de drenaje más óptimo para prevenir inundaciones, controlar el riego y desviar las aguas residuales de las fuentes de agua."
"687671c1ebd2bf665349de4c","http://data.europa.eu/esco/occupation/1bdb7d70-1769-4338-aa90-d25a90fe8a6d","d0e9e527-9392-4e7e-9e52-8da90f01e325
94b5a12f-dbd4-40bb-b9f0-69773f65835f
1ea595cc-1f8c-491b-9d83-a7edc64f7a38
36d936a1-b0c7-4753-a1c9-4828faba19fb","2142","2142.1.4","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a geológico/a","Ingeniero/a geológico/a
Geólogo/a de construcción
Consultor/a de ingeniería de tecnología geológica
Ingeniero/a de tecnología geológica
Asesor/a de ingeniería geológica
Consultor/a geológico/a de sitio
Experto/a en ingeniería de tecnología geológica
Especialista en ingeniería de tecnología geológica
Especialista en ingeniería geológica
Ingeniero/a geotécnico/a
Analista de suelos
Asesor/a de ingeniería de tecnología geológica
Experto/a en ingeniería geológica
Consultor/a de ingeniería geológica","Los ingenieros/as geológicos/as aplican conocimientos geológicos para la evaluación de sitios, suelos, estabilidad de taludes, sedimentos y otras características observables en la Tierra. Integran esta información en la planificación y el desarrollo de proyectos en esos lugares. Evalúan y responden a preguntas sobre las características geológicas de los suelos mediante la realización de investigaciones y experimentos en los sitios que se pretende intervenir."
"687671c1ebd2bf665349de4d","http://data.europa.eu/esco/occupation/e12f08fb-4748-4388-9489-b647df60332a","53bae53b-c0b4-47db-a081-2ebfe89116a0
673b0bdf-c687-4d48-b424-800f0a25482a
b87733a9-5b3f-4956-b0a2-18c3e1ab5b97
28ec3b4e-8dc8-43b9-ba0c-f4e678e2e371","2142","2142.1.5","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de energía hidroeléctrica","Ingeniero/a de energía hidroeléctrica","Los ingenieros/as de energía hidroeléctrica investigan, diseñan y planifican la construcción de instalaciones que generan electricidad a partir del movimiento del agua. Buscan ubicaciones óptimas, realizan pruebas y prueban diferentes materiales para lograr el mejor resultado. Los ingenieros/as de energía hidroeléctrica desarrollan estrategias para una producción de energía más eficiente y analizan las consecuencias ambientales."
"687671c1ebd2bf665349de4e","http://data.europa.eu/esco/occupation/efc75d4e-dfbf-4178-929c-0ae198801c36","75fac176-1b82-40ba-bcf2-56e938dce458
d35dceeb-7b8d-4876-8460-44900b6a9f1c
7c23ca40-c07b-4e63-8a3d-07079558aabc
9c84f253-1a1a-4fa3-8bd6-e8814f541a49","2142","2142.1.6","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a geotécnico/a de minería","Ingeniero/a geotécnico/a de minería
Hidrólogo/a de minería
Hidrólogo/a de minas","Los ingenieros/as geotécnicos/as de minería realizan pruebas y análisis de ingeniería, hidrológicos y geológicos para mejorar la seguridad y la eficiencia de las operaciones mineras. Supervisan la recolección de muestras y la toma de medidas utilizando métodos y técnicas de investigación geotécnica. Modelan el comportamiento mecánico de la masa rocosa y contribuyen al diseño de la geometría de la mina."
"687671c1ebd2bf665349de4f","http://data.europa.eu/esco/occupation/57ac359a-ae52-4aea-bc9c-93af7efa502e","c295bf9c-7b3c-478c-9f73-d28772cdf8ff
ef07cbc5-e8ad-4ed4-af5a-f079a6b42640
91ccf67c-4411-4bf9-9631-588e02714924
b9e7f03b-f91e-4ad2-9dab-d877a9274638","2142","2142.1.7","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de tuberías","Ingeniero/a de tuberías
Técnico/a de estación de línea principal
Ingeniero/a de tuberías en alta mar
Ingeniero/a de estación de línea principal
Ingeniero/a de integridad de tuberías
Ingeniero/a de campo de tuberías
Técnico/a de campo de tuberías
Técnicos/as de ingeniería de tuberías
Ingeniero/a de tuberías submarinas","Los ingenieros/as de tuberías diseñan y desarrollan los aspectos de ingeniería para la construcción de infraestructuras de tuberías en diversos tipos de emplazamientos (por ejemplo, tierra firme, marítimo). Imaginan y crean las especificaciones para los sistemas de bombeo y para el transporte general de mercancías a través de tuberías."
"687671c1ebd2bf665349de50","http://data.europa.eu/esco/occupation/3f3748a7-4bb3-40b4-9ae3-1c5040c70f52","07a04ba9-dadb-4764-afbc-2f6ef7a1534f
92f80570-58b4-4d34-842c-aaea7cf0b680
0a7cd4f8-8ea0-4c1e-820b-f5bbbebb209b
b257f1f4-e75e-4480-bd00-f902f1addc98","2142","2142.1.8","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de proyectos ferroviarios","Ingeniero/a de proyectos ferroviarios
Director/a de proyectos de ingeniería
Director/a de proyectos de ingeniería ferroviaria
Especialista en ingeniería ferroviaria
Ingeniero/a en proyectos ferroviarios
Ingeniero/a de proyectos en ferrocarriles","Los ingenieros/as de proyectos ferroviarios mantienen un enfoque seguro, rentable, de alta calidad y ambientalmente responsable en todos los proyectos técnicos de las empresas ferroviarias. Proporcionan asesoramiento en gestión de proyectos para todos los proyectos de construcción, incluidas las pruebas, la puesta en marcha y la supervisión en el sitio. Auditan a los contratistas en materia de seguridad, medio ambiente y calidad del diseño, el proceso y el rendimiento para garantizar que todos los proyectos sigan las normas internas y la legislación pertinente."
"687671c1ebd2bf665349de51","http://data.europa.eu/esco/occupation/aad7819e-d62e-41de-a594-9f2be186a6c2","ff726be5-3d8c-486a-b835-14234d2be1a7
c39acbc1-2e16-4ba9-9c53-31082ce02396
b06b1fe1-0093-47b4-ae50-3fdc4978f9d0
43423124-3788-4011-8092-de62a5016253","2142","2142.1.9","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de transportes","Ingeniero/a de transportes
Ingeniero/a de proyectos de transporte
Consultor/a de ingeniería de transporte
Ingeniero/a de tráfico
Ingeniero/a de transporte
Ingeniero/a de infraestructura de transporte
Asesor/a de ingeniería de transporte
Ingeniero/a de carreteras
Experto/a en ingeniería de transporte
Ingeniero/a de transportes colegiado/a
Especialista en ingeniería de transporte","Los ingenieros/as de transportes diseñan y establecen las especificaciones de ingeniería para la construcción y el desarrollo de carreteras e infraestructuras de transporte. Aplican conceptos y conocimientos de ingeniería para desarrollar modos de transporte sostenibles y eficientes, desde carreteras hasta canales, ferrocarriles y aeropuertos."
"687671c1ebd2bf665349de52","http://data.europa.eu/esco/occupation/ac1fc6a9-70d2-475c-8fa0-82ef83830968","ba197922-be88-483a-b0c9-4c23e4e87129
b6aa21de-e49c-4653-9f23-44d8e762b6f2
a17c4e8b-a8c3-4aa6-9ead-45ea86e5448b
a495ba81-c609-4dca-9199-014d109de4f6","2143","2143.1","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a ambiental","Ingeniero/a ambiental
Ingeniero/a ambiental industrial
Ingeniero/a ambiental de protección del aire
Asesor/a de ingeniería ambiental
Ingeniero/a de contaminación del agua
Analista ambiental
Ingeniero/a sanitario/a
Experto/a en ingeniería ambiental
Especialista en ingeniería ambiental
Ingeniero/a ambiental químico/a
Consultor/a de ingeniería ambiental
Ingeniero/a de conservación agrícola
Ingeniero/a de contaminación
Especialista ambiental en gestión del agua","Los ingenieros/as ambientales integran medidas ambientales y sostenibles en el desarrollo de proyectos de diversa índole. Buscan preservar los recursos naturales y los espacios naturales. Colaboran con ingenieros/as de otras áreas para prever todas las implicaciones que puedan tener los proyectos con el fin de diseñar formas de conservar las reservas naturales, prevenir la contaminación e implementar medidas sanitarias."
"687671c1ebd2bf665349de53","http://data.europa.eu/esco/occupation/32548f7e-8c25-4c49-9f22-78dee3543704","f6a764c6-7565-489c-a7ad-ef41140d45e9
a688e85b-21e4-42cf-83de-18c480f0e22e
663e6158-acd6-464d-a7d6-88cbf48dafcb
56cc1165-72a8-418c-80a3-ac685ba0456f","2143","2143.1.1","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de minas ambiental","Ingeniero/a de minas ambiental
Especialista en ingeniería de tecnología minera ambiental
Experto/a en ingeniería de tecnología minera ambiental
Ingeniero/a minero/a ambiental
Ingeniero/a ambiental de minas
Ingeniero/a especializado/a
Coordinador/a ambiental
Especialistas ambientales de minas
Consultor/a de ingeniería minera ambiental
Especialista ambiental de minas
Director/a de minería ambiental
Director/a ambiental de minas
Especialista en ingeniería minera ambiental
Asesor/a de ingeniería minera ambiental
Asesor/a de ingeniería de tecnología minera ambiental
Coordinadores/as ambientales
Directores/as ambientales de minas
Ingeniero/a de tecnología minera ambiental
Consultor/a de ingeniería de tecnología minera ambiental
Ingenieros/as ambientales de minas
Experto/a en ingeniería minera ambiental
Ingenieros/as verdes
Agentes ambientales","Los ingenieros/as de minas ambientales supervisan el rendimiento ambiental de las operaciones mineras. Desarrollan e implementan sistemas y estrategias ambientales para minimizar los impactos ambientales."
"687671c1ebd2bf665349de54","http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436","d26f1b2f-d16e-448f-b80a-a9c0480ac05e
fbe26744-d0f6-4c95-840a-1fd6ff6eb59d
211b1d41-39e4-42b4-b18e-499fca6b2267
8c6c74fa-d0a8-4394-89bd-cb4f6b0ad8d1","2143","2143.1.3","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Especialista en reciclaje","Especialista en reciclaje
Supervisor/a de la división de residuos sólidos
Especialista en políticas de reciclaje
Director/a de reciclaje
Inspector/a de reciclaje
Coordinador/a de reciclaje de residuos
Director/a de programas de reciclaje
Especialista en investigación de reciclaje
Coordinador/a de reciclaje de estaciones de servicio
Especialista en recuperación de residuos
Director/a de operaciones de reciclaje
Técnicos/as de equipos de reciclaje
Coordinador/a de reciclaje de centros de jardinería
Coordinador/a de reciclaje doméstico
Coordinador/a de reciclaje y recuperación
Supervisor/a de reciclaje
Coordinador/a de reciclaje en prácticas
Coordinador/a de reciclaje comunitario
Coordinador/a de reciclaje
Especialista en reciclaje y reducción de residuos
Coordinador/a de reciclaje de grandes almacenes
Especialista en equipos de reciclaje
Coordinador/a senior de reciclaje
Asesor/a especialista en reciclaje
Especialista en gestión de reciclaje
Consultor/a de residuos
Supervisor/a del equipo de reciclaje
Coordinador/a de reciclaje de centros comerciales
Consultor/a de gestión de residuos
Coordinador/a de desarrollo de reciclaje
Coordinador/a de reciclaje de supermercados
Especialista en reciclaje de residuos
Asesor/a de políticas de reciclaje
Coordinador/a de reciclaje de hipermercados","Los especialistas en reciclaje investigan las políticas y la legislación sobre reciclaje, y supervisan su implementación en una organización para garantizar que la gestión de residuos se realiza de acuerdo con la normativa. Realizan inspecciones, proporcionan equipos de reciclaje y supervisan a los trabajadores de reciclaje. También asesoran a las organizaciones sobre cómo pueden mejorar sus procedimientos de gestión de residuos."
"687671c1ebd2bf665349de55","http://data.europa.eu/esco/occupation/ab4dd4f9-ee6c-41cc-8b72-42ad0b13d1e2","d566b44b-bbe5-4e17-9079-7333027c1643
d16f1c76-4066-4c47-85d9-59892f0f9834
6c65062e-1d60-43d2-876e-81dd411f8b33
ed8ac720-2848-4656-bea2-6dbd24e5794c","2143","2143.1.4","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de tratamiento de residuos","Ingeniero/a de tratamiento de residuos
Experto/a en ingeniería de tratamiento de residuos
Ingeniero/a de tratamiento de residuos industriales
Especialista en ingeniería de tratamiento de residuos
Asesor/a de ingeniería de tecnología de tratamiento de residuos
Consultor/a de ingeniería de tratamiento de residuos
Ingeniero/a de tecnología de tratamiento de residuos
Asesor/a de ingeniería de tratamiento de residuos
Consultor/a de ingeniería de tecnología de tratamiento de residuos
Ingenieros/as de tratamiento de residuos
Experto/a en ingeniería de tecnología de tratamiento de residuos
Especialista en ingeniería de tecnología de tratamiento de residuos","Los ingenieros/as de tratamiento de residuos diseñan procesos, instalaciones y equipos utilizados en la recolección, el tratamiento y la distribución de residuos. Investigan las normas y políticas ambientales para optimizar los procedimientos de tratamiento de residuos y garantizar una tensión mínima en el medio ambiente mediante el análisis y la clasificación de los residuos procesados."
"687671c1ebd2bf665349de56","http://data.europa.eu/esco/occupation/a7358961-46d4-4715-ac1e-6148fd042510","41db2e10-c590-41e6-921f-fab1f0566e1f
71f5d295-8da5-4f19-ab6d-546d6873f0ee
41685b6a-fa4a-4a4d-a043-7687c55b7985
21b8fb02-7757-44fb-89c8-75fe93a98c8c","2143","2143.2","escooccupation","false","2025-07-15T15:20:34.281Z","2025-07-15T15:20:34.281Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Experto/a ambiental","Experto/a ambiental
Científico/a ambiental
Edafologo/a
Consultor/a ambiental
Tecnólogo/a de minerales
Geólogo/a
Ambientalista tecnológico/a
Experto/a en cumplimiento ambiental
Tecnólogo/a geológico/a
Tecnólogo/a ambiental
Asesor/a ambiental
Director/a de proyectos de restauración de ecosistemas
Director/a de salud ambiental
Especialista en cambio climático
Analista de infraestructura verde
Experto/a en sostenibilidad ambiental
Especialista ambiental","Los expertos/as ambientales buscan soluciones tecnológicas para abordar los problemas ambientales. Detectan y analizan los problemas ambientales y desarrollan nuevos procesos de producción tecnológica para contrarrestar estos problemas. Investigan el efecto de sus innovaciones tecnológicas y presentan sus hallazgos en informes científicos."
"687671c1ebd2bf665349de70","http://data.europa.eu/esco/occupation/1f97f6e6-0ac7-4e77-88ab-2e3801c5a223","5003944d-988a-4793-94b4-478b3b190263
cede8c4c-33e9-4da9-9b94-1a4eca7affe4
b7b56e1c-458d-4db8-8da5-c61c665f5805
9c0ae8da-9ddf-4437-85d6-139dd61ea649","2144","2144.1.8","escooccupation","false","2025-07-15T15:20:34.282Z","2025-07-15T15:20:34.282Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de calefacción, ventilación y aire acondicionado","Ingeniero/a de calefacción, ventilación y aire acondicionado
Ingeniero/a de sistemas HVAC
Ingeniero/a de servicio HVAC
Ingeniero/a de soporte HVAC
Ingeniero/a de aire acondicionado
Ingeniero/a de servicios de construcción
Ingeniero/a de sitio HVAC
Ingeniero/a de ventilación
Ingeniero/a de calefacción, ventilación, aire acondicionado y refrigeración
Ingeniero/a HVAC
Ingeniero/a de refrigeración
Ingenieros/as HVACR
Ingeniero/a de servicios
Ingeniero/a de proyectos HVAC
Ingeniero/a HVACR","Los ingenieros/as de calefacción, ventilación y aire acondicionado diseñan y desarrollan sistemas de calefacción, ventilación, aire acondicionado y posiblemente refrigeración para su uso en residencias, sitios de fabricación, oficinas, edificios comerciales, etc. Se esfuerzan por encontrar soluciones que satisfagan las necesidades de los clientes y respondan a las restricciones arquitectónicas de los sitios."
"687671c1ebd2bf665349de71","http://data.europa.eu/esco/occupation/8bc48c43-d976-458a-9e3c-ee784572351d","b87421a9-661a-44eb-b75c-a08ce1e570a9
89f6f245-1502-436a-bf5a-80422d7478dd
e09a3923-e88f-4e02-934b-40857e2bb999
c9f3b03e-040d-483f-8846-3d4642944e74","2144","2144.1.9","escooccupation","false","2025-07-15T15:20:34.282Z","2025-07-15T15:20:34.282Z","","","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a de diseño de herramientas industriales","Ingeniero/a de diseño de herramientas industriales
Especialista en ingeniería de herramientas industriales
Supervisor/a de control de calidad del diseño de herramientas industriales
Desarrollador/a de diseño de herramientas industriales
Ingeniero/a de diseño de herramientas
Especialista en ingeniería de tecnología de herramientas industriales
Productor/a de diseño de herramientas industriales
Supervisor/a de producción de herramientas industriales
Desarrollador/a de herramientas industriales
Asesor/a de ingeniería de tecnología de herramientas industriales
Diseñador/a de herramientas industriales
Diseñador/a de producción de herramientas industriales
Ingeniero/a especialista en producción de herramientas industriales
Experto/a en ingeniería de tecnología de herramientas industriales
Ingeniero/a de desarrollo de herramientas industriales
Consultor/a de ingeniería de tecnología de herramientas industriales
Ingeniero/a de pruebas de herramientas industriales
Experto/a en ingeniería de herramientas industriales
Diseñador/a gráfico/a de herramientas industriales
Ingeniero/a de herramientas industriales
Consultor/a de ingeniería de herramientas industriales
Ingeniero/a de tecnología de herramientas industriales
Asesor/a de ingeniería de herramientas industriales","Los ingenieros/as de diseño de herramientas industriales diseñan diversas herramientas industriales de acuerdo con las necesidades del cliente, los requisitos de fabricación y las especificaciones de construcción. Prueban los diseños, buscan soluciones a cualquier problema y supervisan la producción."
"687671c1ebd2bf665349de72","http://data.europa.eu/esco/occupation/ec21ce88-ce14-49b6-be0a-cc53cf5a3a67","94925990-361f-4f68-8264-35296f488e0e
3da84ca0-b319-4962-9659-f6d31c53eac2
3ab6d5ca-071f-49e1-b41e-e8b3fa6d36d5
72373271-44d6-4f24-8733-eb266cbe00cc","2145","2145.1","escooccupation","false","2025-07-15T15:20:34.282Z","2025-07-15T15:20:34.282Z","","Incluye:
- Personas que trabajan en productos farmacéuticos, caucho, plásticos y artículos de tocador, cemento y papel, alimentos y bebidas, energía o petróleo y gas","http://data.europa.eu/esco/regulated-professions/unregulated","Ingeniero/a químico/a","Ingeniero/a químico/a
Ingeniero/a químico/a de pirotecnia
Especialista en ingeniería de tecnología química
Ingeniero/a químico/a de purificación de agua
Asesor/a de ingeniería química
Ingeniero/a de productos químicos
Especialista en ingeniería química
Consultor/a de ingeniería de tecnología química
Asesor/a de ingeniería de tecnología química
Ingeniero/a de procesos de refinería
Experto/a en ingeniería química
Ingeniero/a químico/a del vidrio
Ingeniero/a de tecnología química
Consultor/a de ingeniería química
Experto/a en ingeniería de tecnología química
Ingeniero/a químico/a de cerámica","Los ingenieros/as químicos/as diseñan y desarrollan procesos de producción química y física a gran escala y participan en todo el proceso industrial necesario para transformar las materias primas en productos."
