"ID","ORIGINURI","UUIDHISTORY","CODE","GROUPTYPE","CREATEDAT","UPDATEDAT","PREFERREDLABEL","ALTLABELS","DESCRIPTION"
"687671b1ebd2bf665349a1f7","http://data.europa.eu/esco/isco/C3141","bee3cdbb-4bdf-4c94-ab08-a3a5612471c9
c88cb862-bf27-445a-abd4-84d196ea1eb1
a02b0293-f612-4627-b56f-521d7688b74e
ca1988f7-7abd-43c7-9fe4-8a2e2c2f4b66","3141","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos de ciencias de la vida (excluyendo medicina)","Técnicos de ciencias de la vida (excluyendo medicina)","Los técnicos de ciencias de la vida (excluyendo medicina) brindan apoyo técnico a los profesionales de las ciencias de la vida que realizan investigaciones, análisis y pruebas de organismos vivos, y el desarrollo y la aplicación de productos y procesos resultantes de la investigación en áreas como la gestión de recursos naturales, la protección del medio ambiente, la biología vegetal y animal, la microbiología y la biología celular y molecular.
Las tareas incluyen:
(a) ayudar en el diseño, la configuración y la realización de experimentos;
(b) configurar, calibrar, operar y mantener instrumentos y equipos de laboratorio;
(c) recopilar y preparar especímenes y muestras, soluciones químicas y portaobjetos y cultivos en crecimiento para su uso en experimentos;
(d) realizar pruebas de rutina de campo y laboratorio;
(e) monitorizar los experimentos para garantizar el cumplimiento de los procedimientos correctos de control de calidad del laboratorio y las pautas de salud y seguridad;
(f) realizar observaciones de las pruebas y analizar, calcular, registrar e informar los resultados de las pruebas utilizando métodos científicos apropiados;
(g) preservar, clasificar y catalogar especímenes y muestras;
(h) mantener registros detallados del trabajo realizado;
(i) utilizar computadoras para desarrollar modelos y analizar datos;
(j) utilizar equipos complejos y de alta potencia para realizar el trabajo;
(k) participar en la investigación, el desarrollo y la fabricación de productos y procesos;
(l) pedir y almacenar suministros de laboratorio;
(m) mantener bases de datos relevantes.
Ejemplos de las ocupaciones clasificadas aquí:
- Técnico de bacteriología
- Técnico de bioquímica
- Técnico de herbario
- Técnico de farmacología
- Técnico de serología
- Técnico de cultivo de tejidos
- Técnico de zoología
Algunas ocupaciones relacionadas clasificadas en otros lugares:
- Técnico de ciencias forenses - 3119
- Técnico de laboratorio médico - 3212
- Técnico de laboratorio de patología - 3212
- Técnico farmacéutico - 3213"
"687671b1ebd2bf665349a1f8","http://data.europa.eu/esco/isco/C3142","b1820255-c021-47ba-b582-9820a62e16cf
270af924-c8a0-4619-a01e-78b46439d913
16e744df-c6ae-4c7f-8351-555459c9fe32
f6dee727-8b2d-45e2-ac7a-912810e0187d","3142","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos agrícolas","Técnicos agrícolas","Los técnicos agrícolas realizan pruebas y experimentos, y brindan apoyo técnico y científico a científicos agrícolas, agricultores y administradores de granjas.
Las tareas incluyen:
(a)  preparar materiales y equipos para experimentos, pruebas y análisis;
(b)  recolectar y preparar especímenes como suelos, células vegetales o animales, tejidos o partes de órganos animales para experimentos, pruebas y análisis;
(c)  ayudar en la realización de experimentos, pruebas y análisis aplicando métodos y técnicas como microscopía, histoquímica, cromatografía, electroforesis y espectroscopía;
(d)  identificar microorganismos patógenos e insectos, parásitos, hongos y malezas dañinos para los cultivos y el ganado, y ayudar a diseñar métodos de control;
(e)  analizar los productos para establecer y mantener estándares de calidad;
(f)  dirigir o supervisar programas operativos como piscifactorías, invernaderos y programas de producción ganadera;
(g)  analizar muestras de semillas para determinar la calidad, pureza y tasa de germinación;
(h)  recopilar datos y estimar las cantidades y los costos de materiales y mano de obra necesarios para los proyectos;
(i)  organizar el mantenimiento y las reparaciones de los equipos de investigación.
Ejemplos de las ocupaciones clasificadas aquí:
- Técnico lechero
- Técnico de cultivos de campo
- Probador de ganado
- Técnico hortícola
- Técnico avícola
Algunas ocupaciones relacionadas clasificadas en otra parte:
- Inseminador artificial - 3240
- Técnico veterinario - 3240"
"687671b1ebd2bf665349a1f9","http://data.europa.eu/esco/isco/C3143","6239daab-ad47-4883-825c-5ed59f4fd135
eda4742f-3c99-48c6-950c-d49e847aa027
65d12bbb-931c-43c6-be3d-88757df2431a
07e5ebe0-e883-4d6a-aea5-c1bfe34de246","3143","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos forestales","Técnicos forestales","Los técnicos forestales realizan funciones técnicas y de supervisión en apoyo de la investigación forestal y la gestión forestal, la cosecha, la conservación de recursos y la protección del medio ambiente.
Las tareas incluyen:
(a)  realizar inventarios forestales, estudios y mediciones de campo siguiendo los procedimientos científicos y operativos aceptados;
(b)  ayudar en la realización de funciones técnicas en la preparación de planes de gestión y cosecha forestal utilizando técnicas fotogramétricas y de cartografía y sistemas de información computarizados;
(c)  ayudar en la planificación y supervisión de la construcción de vías de acceso y caminos forestales;
(d)  implementar, supervisar y realizar funciones técnicas en operaciones silvícolas que incluyen la preparación del sitio, la plantación y el cuidado de los cultivos forestales;
(e)  coordinar actividades como la medición de madera, la supresión de incendios forestales, el control de enfermedades o insectos o el aclareo precomercial de rodales forestales;
(f)  supervisar y realizar funciones técnicas en operaciones de cosecha forestal;
(g)  garantizar el cumplimiento de las normas y políticas relacionadas con la protección del medio ambiente, la utilización de recursos, la seguridad contra incendios y la prevención de accidentes;
(h)  supervisar las operaciones de viveros de árboles forestales;
(i)  brindar apoyo técnico a los programas de investigación forestal en áreas como la mejora de árboles, las operaciones de bancos de semillas, los estudios de insectos y enfermedades o la investigación experimental en silvicultura e ingeniería forestal;
(j)  preparar planes de cultivo y tala forestal.
Ejemplos de las ocupaciones clasificadas aquí:
- Técnico forestal
- Técnico en silvicultura"
"687671b1ebd2bf665349a1fa","http://data.europa.eu/esco/isco/C315","8129e402-8027-4f6a-beff-fbdb4469fccb
bace6a2f-447e-42e3-9ad4-a88ae5ae61af
18821dcc-ad41-43c9-951a-91d0345a09fe
58347cfb-46a4-46e8-b552-3da84eb9c456","315","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Controladores y técnicos de buques y aeronaves","Controladores y técnicos de buques y aeronaves","Los controladores y técnicos de buques y aeronaves comandan y navegan buques y aeronaves; realizan funciones técnicas para garantizar un movimiento y operaciones seguros y eficientes; y desarrollan sistemas de control aéreo eléctricos, electromecánicos e informatizados.
Las tareas que se realizan generalmente incluyen: controlar el funcionamiento de equipos mecánicos, eléctricos y electrónicos a bordo de un buque o una aeronave, comandar y navegar buques o aeronaves, dirigir los movimientos de buques o aeronaves y desarrollar sistemas de control aéreo eléctricos, electromecánicos e informatizados.
Las ocupaciones de este grupo menor se clasifican en los siguientes grupos de unidades:
3151 Ingenieros de buques
3152 Oficiales de cubierta y pilotos de buques
3153 Pilotos de aeronaves y profesionales asociados relacionados
3154 Controladores de tráfico aéreo
3155 Técnicos de electrónica de seguridad del tráfico aéreo"
"687671b1ebd2bf665349a1fb","http://data.europa.eu/esco/isco/C3151","0c5ba6d0-0e8d-49ed-bf11-f07ce3c1b5c2
40f4d04f-a549-418e-b6af-747640bfd649
65143605-996c-4bde-9a76-3788bac0f88e
d7c2d036-8136-436a-94b1-b2ff2ebf0033","3151","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Ingenieros de buques","Ingenieros de buques","Los ingenieros de buques controlan y participan en la operación, mantenimiento y reparación de equipos y maquinaria mecánicos, eléctricos y electrónicos a bordo de un buque, o realizan funciones de apoyo relacionadas en tierra.
Las tareas incluyen:
(a)  controlar y participar en la operación, mantenimiento y reparación de equipos y maquinaria mecánicos, eléctricos y electrónicos a bordo de un buque;
(b)  ordenar combustible y otros artículos de almacén del departamento de máquinas y mantener registros de las operaciones;
(c)  realizar la supervisión técnica de la instalación, el mantenimiento y la reparación de la maquinaria y los equipos de los buques para garantizar el cumplimiento de las especificaciones y los reglamentos;
(d)  inspeccionar y realizar el mantenimiento y las reparaciones de emergencia de motores, maquinaria y equipos auxiliares;
(e)  permanecer de guardia en la sala de máquinas, monitorear y anotar el rendimiento de los motores, la maquinaria y los equipos auxiliares.
Ejemplos de las ocupaciones clasificadas aquí:
- Ingeniero de buques
Algunas ocupaciones relacionadas clasificadas en otra parte:
- Ingeniero marítimo - 2144"
"687671b1ebd2bf665349a1fc","http://data.europa.eu/esco/isco/C3152","bc8966a7-012b-4316-be37-8b62684ca930
7dd51752-210e-4c2c-ab96-81cd23e36f5d
aee89298-3124-4d57-96b3-712184ca0515
bf14d5e9-2b7c-489d-b839-1d8b9c5213cd","3152","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Oficiales de cubierta y pilotos de buques","Oficiales de cubierta y pilotos de buques","Los oficiales de cubierta y pilotos de buques comandan y navegan buques y embarcaciones similares, y realizan funciones relacionadas en tierra.
Las tareas incluyen:
(a)  comandar y navegar un buque o una embarcación similar en el mar o en vías navegables interiores;
(b)  controlar y participar en las actividades de vigilancia de cubierta y puente;
(c)  navegar embarcaciones hacia y desde puertos y a través de canales, estrechos y otras aguas donde se requiere un conocimiento especial;
(d)  garantizar la carga y descarga seguras de la carga y la observancia de las normas y procedimientos de seguridad por parte de la tripulación y los pasajeros;
(e)  realizar la supervisión técnica del mantenimiento y la reparación de los buques para garantizar el cumplimiento de las especificaciones y los reglamentos;
(f)  aplicar el conocimiento de los principios y prácticas relacionados con la operación y navegación de buques para identificar y resolver problemas que surjan en el curso de su trabajo;
(g)  ordenar los artículos de almacén de los buques, reclutar tripulación según sea necesario y mantener registros de las operaciones;
(h)  transmitir y recibir información rutinaria y de emergencia con estaciones terrestres y otros buques.
Ejemplos de las ocupaciones clasificadas aquí:
- Piloto (buque)
- Capitán de barco
- Patrón (yate)
Algunas ocupaciones relacionadas clasificadas en otra parte:
- Patrón de pesca costera - 6222
- Patrón de arrastrero - 6223
- Marinero - 8350"
"687671b1ebd2bf665349a1fd","http://data.europa.eu/esco/isco/C3153","946fe67b-b887-4391-b18c-ce4fece0e29e
4c426da9-52e2-4a4d-9660-60e5f27f8596
aaf50d4a-f363-49f9-9f0c-2826fc17f6ac
baf1bc13-4b34-40df-85cb-316dd918d2df","3153","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Pilotos de aeronaves y profesionales asociados relacionados","Pilotos de aeronaves y profesionales asociados relacionados","Los pilotos de aeronaves y profesionales asociados relacionados controlan el funcionamiento de equipos mecánicos, eléctricos y electrónicos para navegar aeronaves para el transporte de pasajeros, correo y carga, y realizan tareas relacionadas previas y durante el vuelo.
Las tareas incluyen:
(a)  volar y navegar aeronaves de acuerdo con los procedimientos de control y operación establecidos;
(b)  preparar y presentar planes de vuelo o examinar planes de vuelo estándar;
(c)  controlar el funcionamiento de equipos mecánicos, eléctricos y electrónicos y asegurarse de que todos los instrumentos y controles funcionen correctamente;
(d)  aplicar el conocimiento de los principios y prácticas de vuelo para identificar y resolver problemas que surjan en el curso de su trabajo;
(e)  examinar los registros de mantenimiento y realizar inspecciones para asegurarse de que las aeronaves estén en buen estado mecánico, que se haya realizado el mantenimiento y que todos los equipos estén operativos;
(f)  firmar los certificados necesarios y mantener registros oficiales de vuelo;
(g)  obtener información y autorizaciones antes de los vuelos y mantener contacto con el control de tráfico aéreo o de vuelo durante el vuelo.
Ejemplos de las ocupaciones clasificadas aquí:
- Aplicador aéreo de productos fitosanitarios
- Ingeniero de vuelo
- Instructor de vuelo
- Navegante (vuelo)
- Piloto (aeronave)"
"687671b1ebd2bf665349a1fe","http://data.europa.eu/esco/isco/C3154","772fc418-9e05-4ed5-96e3-37de539c2d95
c92607d7-352d-439a-9921-4afa87252c39
f951c6a5-a56e-4d4f-827d-9e7cbe640d28
5d5c1191-79c3-4784-891e-c56ae772f835","3154","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Controladores de tráfico aéreo","Controladores de tráfico aéreo","Los controladores de tráfico aéreo dirigen los movimientos de las aeronaves en el espacio aéreo y en tierra, utilizando sistemas de radio, radar e iluminación, y proporcionan información relevante para la operación de las aeronaves.
Las tareas incluyen:
(a)  dirigir y controlar las aeronaves que se acercan y salen del aeropuerto y su movimiento en tierra;
(b)  dirigir y controlar las aeronaves que operan en sectores de espacio aéreo designados;
(c)  examinar y aprobar los planes de vuelo;
(d)  informar a la tripulación de vuelo y al personal de operaciones sobre las condiciones meteorológicas, las instalaciones operativas, los planes de vuelo y el tráfico aéreo;
(e)  aplicar el conocimiento de los principios y prácticas del control de tráfico aéreo para identificar y resolver problemas que surjan en el curso de su trabajo;
(f)  iniciar y organizar servicios y procedimientos de emergencia, búsqueda y rescate;
(g)  dirigir las actividades de todas las aeronaves y vehículos de servicio en o cerca de las pistas de los aeropuertos;
(h)  mantener contacto por radio y teléfono con torres de control adyacentes, unidades de control terminal y otros centros de control, y coordinar el movimiento de las aeronaves hacia áreas contiguas.
Ejemplos de las ocupaciones clasificadas aquí:
- Controlador de tráfico aéreo"
"687671b1ebd2bf665349a1ff","http://data.europa.eu/esco/isco/C3155","6d4d0616-b2ae-4927-81ce-22c19ee5b9f0
5c04e191-e5df-49c9-93d3-6179ae6e6253
2b1b4338-466c-4492-ad6b-c565656cc74f
4ba92cc9-fcb8-49e1-9724-03a5e2f413ed","3155","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos de electrónica de seguridad del tráfico aéreo","Técnicos de electrónica de seguridad del tráfico aéreo","Los técnicos de electrónica de seguridad del tráfico aéreo realizan tareas técnicas relacionadas con el diseño, la instalación, la gestión, el funcionamiento, el mantenimiento y la reparación de los sistemas de control de tráfico aéreo y de navegación aérea.
Las tareas incluyen:
(a)  realizar tareas técnicas relacionadas con el desarrollo de sistemas y equipos de navegación aérea electrónicos e informatizados, y probar prototipos;
(b)  brindar ayuda técnica en el diseño y la disposición de circuitos de interfaz específicos de sistemas de seguimiento y detección de aeronaves y navegación aérea;
(c)  preparar y contribuir a la preparación de estimaciones de costos y especificaciones técnicas y de capacitación para equipos de control y seguridad del tráfico aéreo;
(d)  proporcionar o ayudar con la supervisión técnica de la construcción, instalación y operación de equipos de navegación aérea terrestres y su mantenimiento y reparación para garantizar que se cumplan las normas y especificaciones;
(e)  aplicar los conocimientos y habilidades de los principios y prácticas de ingeniería de seguridad del tráfico aéreo para identificar y resolver problemas que surjan en el curso de su trabajo;
(f)  desarrollar, modificar y depurar software del sistema;
(g)  modificar los sistemas y equipos de navegación aérea terrestres existentes para adaptarlos a nuevos procedimientos de control de tráfico aéreo, a fin de mejorar la capacidad, la confiabilidad y la integridad, o para facilitar los procedimientos de control de tráfico aéreo y la designación del espacio aéreo;
(h)  controlar, monitorear y certificar equipos de gestión del tráfico aéreo de comunicación, navegación y vigilancia, y calibrar el sistema de navegación aérea terrestre para garantizar la máxima precisión y seguridad de las operaciones de vuelo, despegue y aterrizaje;
(i)  brindar capacitación técnica y supervisar a otros trabajadores.
Ejemplos de las ocupaciones clasificadas aquí:
- Ingeniero de seguridad del tráfico aéreo
- Técnico de seguridad del tráfico aéreo
Algunas ocupaciones relacionadas clasificadas en otra parte:
- Ingeniero aeronáutico - 2144
- Ingeniero electrónico - 2152
- Aeromecánico - 7232
- Ingeniero de mantenimiento de aeronaves (aviónica) - 7421
- Técnico de aviónica - 7421"
"687671b1ebd2bf665349a200","http://data.europa.eu/esco/isco/C32","f3d66d9e-0a8a-47dd-a8d3-dc86ceb936e7
84f08ce3-d25b-4b78-b4b6-d116504deb31
275810d0-3413-4282-bb7b-15cfaaf3a778
db79ecd3-4c69-4b84-88ee-64289f40a2d4","32","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Profesionales auxiliares de la salud","Profesionales auxiliares de la salud","Los profesionales auxiliares de la salud realizan tareas técnicas y prácticas para apoyar el diagnóstico y tratamiento de enfermedades, dolencias, lesiones y discapacidades en humanos y animales, y para apoyar la implementación de planes de atención médica, tratamiento y derivación, generalmente establecidos por profesionales médicos, veterinarios, de enfermería y otros profesionales de la salud. El desempeño competente en la mayoría de las ocupaciones de este subgrupo principal requiere habilidades en el tercer nivel de habilidades de la Clasificación Internacional Uniforme de Ocupaciones (ISCO).
Las tareas realizadas por los trabajadores de este subgrupo principal suelen incluir: probar y operar equipos de imágenes médicas y administrar radioterapia; realizar pruebas clínicas en muestras de fluidos corporales y tejidos; preparar medicamentos y otros compuestos farmacéuticos bajo la supervisión de farmacéuticos; diseñar, ajustar, reparar y dar servicio a dispositivos y aparatos médicos y dentales; proporcionar servicios de enfermería, atención personal y apoyo a la partería; utilizar terapias herbales y otras basadas en teorías, creencias y experiencias originarias de culturas específicas.
Las ocupaciones de este subgrupo principal se clasifican en los siguientes grupos menores:
321 Técnicos médicos y farmacéuticos
322 Profesionales auxiliares de enfermería y partería
323 Profesionales auxiliares de medicina tradicional y complementaria
324 Técnicos y auxiliares veterinarios
325 Otros profesionales auxiliares de la salud"
"687671b1ebd2bf665349a201","http://data.europa.eu/esco/isco/C321","8bcfdebf-37bb-4e87-a3c0-636be032751b
3d4c83cc-abd1-4dad-b930-972106ceb915
87c6e578-a269-4f47-8ecf-5ecbfbf4a92c
9527d6d5-7586-487c-aa8a-7aaf8374f047","321","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos médicos y farmacéuticos","Técnicos médicos y farmacéuticos","Los técnicos médicos y farmacéuticos realizan tareas técnicas para ayudar en el diagnóstico y tratamiento de enfermedades, dolencias, lesiones y discapacidades.
Las tareas que suelen realizar incluyen: probar y operar equipos de imágenes médicas como radiografía, ultrasonido y otros; administrar radiofármacos o radiación a pacientes para detectar o tratar enfermedades; realizar pruebas clínicas en muestras de fluidos corporales y tejidos; preparar medicamentos y otros compuestos farmacéuticos bajo la supervisión de farmacéuticos; diseñar, ajustar, reparar y dar servicio a dispositivos y aparatos médicos y dentales.
Las ocupaciones de este grupo menor se clasifican en los siguientes grupos unitarios:
3211 Técnicos de equipos de imágenes médicas y terapéuticos
3212 Técnicos de laboratorio médico y de patología
3213 Técnicos y auxiliares farmacéuticos
3214 Técnicos de prótesis médicas y dentales"
"687671b1ebd2bf665349a202","http://data.europa.eu/esco/isco/C3211","b27260c6-8a69-4bb3-ab3b-815bd8eb663a
16e9cc76-ba62-4b92-98ed-1403289b24ee
7c1be0a8-dfcf-499d-91e2-a261d6a3cf81
350937ab-2db7-4d85-abe8-35201814423e","3211","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos de equipos de imágenes médicas y terapéuticos","Técnicos de equipos de imágenes médicas y terapéuticos","Los técnicos de equipos de imágenes médicas y terapéuticos prueban y operan equipos de imágenes médicas como radiografía, ultrasonido y otros para producir imágenes de estructuras corporales para el diagnóstico y tratamiento de lesiones, enfermedades y otras discapacidades. Pueden administrar tratamientos de radiación a pacientes bajo la supervisión de un radiólogo u otro profesional de la salud.
Las tareas incluyen:
(a)  Operar o supervisar la operación de equipos de imágenes radiológicas, de ultrasonido e imágenes magnéticas para producir imágenes del cuerpo con fines de diagnóstico;
(b)  Explicar los procedimientos, observar y colocar a los pacientes, y utilizar dispositivos de protección para garantizar la seguridad y la comodidad durante el examen, la exploración o el tratamiento;
(c)  Colocar el equipo de imágenes o tratamiento, monitorear las pantallas de video y ajustar la configuración y los controles de acuerdo con las especificaciones técnicas;
(d)  Revisar y evaluar las radiografías, cintas de video o información generada por computadora desarrolladas para determinar si las imágenes son satisfactorias para fines de diagnóstico y registrar los resultados de los procedimientos;
(e)  Monitorear las condiciones y reacciones de los pacientes, informar sobre signos anormales a un médico;
(f)  Medir y registrar la dosis de radiación o radiofármacos recibidos y utilizados para los pacientes, siguiendo las prescripciones emitidas por un médico;
(g)  Administrar, detectar y mapear radiofármacos o radiación en los cuerpos de los pacientes, utilizando una cámara de isótopos o cualquier otro equipo para diagnosticar y tratar enfermedades;
(h)  Registrar y desechar materiales radiactivos y almacenar radiofármacos, siguiendo los procedimientos de seguridad contra la radiación.
Ejemplos de las ocupaciones clasificadas aquí:
- Radiólogo médico de diagnóstico
- Tecnólogo de imágenes por resonancia magnética
- Mamógrafo
- Terapeuta de radiación médica
- Tecnólogo de medicina nuclear
- Radiógrafo
- Sonógrafo
Algunas ocupaciones relacionadas clasificadas en otros lugares:
- Físico médico - 2111
- Radiólogo - 2212
- Experto en protección radiológica - 2263
- Asistente de imágenes médicas - 5329"
"687671b1ebd2bf665349a203","http://data.europa.eu/esco/isco/C3212","f9699c16-b635-4c04-a85b-5dbe49b0115d
c3a3e3a7-fd4a-42fe-bfed-180c11a5a6c6
e6d92b32-caa3-4a8d-96b4-d6f2d7cbfe6b
412d2fea-63db-4576-b3bb-de7b04f2d920","3212","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos de laboratorio médico y de patología","Técnicos de laboratorio médico y de patología","Los técnicos de laboratorio médico y de patología realizan pruebas clínicas en muestras de fluidos corporales y tejidos para obtener información sobre la salud de un paciente o la causa de la muerte.
Las tareas incluyen:
(a)  Realizar análisis químicos de fluidos corporales, incluyendo sangre, orina y líquido cefalorraquídeo, para determinar la presencia de componentes normales y anormales;
(b)  Operar, calibrar y mantener equipos utilizados en análisis cuantitativos y cualitativos, como espectrofotómetros, calorímetros, fotómetros de llama y analizadores controlados por computadora;
(c)  Ingresar datos del análisis de pruebas de laboratorio y resultados clínicos en sistemas de registro e informar los resultados a médicos y otros profesionales de la salud;
(d)  Analizar muestras de material biológico para determinar su contenido químico o reacción;
(e)  Instalar, limpiar y mantener equipos de laboratorio;
(f)  Analizar los hallazgos de laboratorio para verificar la exactitud de los resultados;
(g)  Establecer y monitorear programas para garantizar la exactitud de los resultados de laboratorio y desarrollar, estandarizar, evaluar y modificar los procedimientos, técnicas y pruebas utilizados en el análisis de muestras;
(h)  Obtener muestras, cultivar, aislar e identificar microorganismos para su análisis;
(i)  Examinar células teñidas con tinte para localizar anomalías;
(j)  Inocular huevos fertilizados, caldos u otros medios bacteriológicos con organismos.
Ejemplos de las ocupaciones clasificadas aquí:
- Técnico de banco de sangre
- Técnico de citología
- Técnico de laboratorio médico
- Técnico de patología
Algunas ocupaciones relacionadas clasificadas en otros lugares:
- Patólogo - 2212
- Técnico de ciencias forenses - 3119
- Técnico veterinario - 3240
- Flebotomista - 5329"
"687671b1ebd2bf665349a204","http://data.europa.eu/esco/isco/C3213","daa74947-d175-438f-9e7b-73f0d7f41a7f
fad761fd-51f1-4158-924e-5f5d50662517
7a1dbd49-f0a2-4012-8111-9bd6ef956d2b
4fd44b90-590e-4f15-b96c-a98775efe178","3213","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos y auxiliares farmacéuticos","Técnicos y auxiliares farmacéuticos","Los técnicos y auxiliares farmacéuticos realizan una variedad de tareas relacionadas con la dispensación de productos medicinales bajo la supervisión de un farmacéutico u otro profesional de la salud.
Las tareas incluyen:
(a)  Preparar medicamentos y otros compuestos farmacéuticos bajo la supervisión de un farmacéutico u otro profesional de la salud;
(b)  Dispensar medicamentos y drogas a los clientes y dar instrucciones escritas y orales sobre su uso, según lo prescrito por médicos, veterinarios u otros profesionales de la salud;
(c)  Recibir recetas o solicitudes de recargas de profesionales de la salud y verificar que la información esté completa y sea precisa de acuerdo con las normas de mantenimiento de registros médicos;
(d)  Mantener las condiciones adecuadas de almacenamiento y seguridad para los medicamentos;
(e)  Llenar y etiquetar recipientes con medicamentos recetados;
(f)  Ayudar a los clientes respondiendo preguntas, localizando artículos o remitiéndolos a un farmacéutico para obtener información sobre medicamentos;
(g)  Poner precio y archivar las recetas que se han llenado y establecer y mantener registros de pacientes, incluidas las listas de medicamentos tomados por pacientes individuales;
(h)  Pedir, etiquetar y contar existencias de medicamentos, productos químicos y suministros, e ingresar datos de inventario en sistemas de mantenimiento de registros;
(i)  Limpiar y preparar equipos y recipientes utilizados para preparar y dispensar medicamentos y compuestos farmacéuticos.
Ejemplos de las ocupaciones clasificadas aquí:
- Técnico de dispensación
- Asistente farmacéutico
- Técnico farmacéutico
Algunas ocupaciones relacionadas clasificadas en otros lugares:
- Farmacéutico - 2262
- Técnico de farmacología - 3141
- Auxiliar de farmacia - 5329"
"687671b1ebd2bf665349a205","http://data.europa.eu/esco/isco/C3214","4a85a8a4-296d-4ce2-8254-1bc1e6a32229
4c10d96e-beca-48a6-becb-113a79cadd0b
c8c62421-2242-4798-aa67-bb5498df0c84
7be3c2c0-9ef5-4473-856c-18478de6f75d","3214","iscogroup","2025-07-15T15:20:18.057Z","2025-07-15T15:20:18.057Z","Técnicos de prótesis médicas y dentales","Técnicos de prótesis médicas y dentales","Los técnicos de prótesis médicas y dentales diseñan, ajustan, reparan y dan servicio a dispositivos y aparatos médicos y dentales siguiendo las prescripciones o instrucciones establecidas por un profesional de la salud. Pueden dar servicio a una amplia gama de instrumentos de apoyo para corregir problemas médicos o dentales físicos, como collares cervicales, férulas ortopédicas, prótesis, audífonos, soportes de arco, dentaduras postizas y coronas y puentes dentales.
Las tareas incluyen:
(a)  Examinar, entrevistar y medir a los pacientes para determinar sus necesidades de aparatos e identificar factores que podrían afectar el ajuste del aparato;
(b)  Consultar con médicos y odontólogos para formular especificaciones y prescripciones para dispositivos y aparatos;
(c)  Interpretar prescripciones o especificaciones para determinar el tipo de producto o dispositivo que se fabricará y los materiales y herramientas que se necesitarán;
(d)  Hacer o recibir moldes o impresiones de los torsos, extremidades, bocas o dientes de los pacientes para usarlos como patrones de fabricación;
(e)  Diseñar y fabricar dispositivos ortopédicos y protésicos utilizando materiales como materiales termoplásticos y termoestables, aleaciones metálicas y cuero, y herramientas manuales y eléctricas;
(f)  Ajustar aparatos y dispositivos a los pacientes, probarlos y evaluarlos, y realizar ajustes para un ajuste, función y comodidad adecuados;
(g)  Reparar, modificar y mantener dispositivos protésicos y de apoyo médicos y dentales, de acuerdo con las especificaciones;
(h)  Doblar, formar y dar forma a la tela o el material para que se ajuste a los contornos prescritos necesarios para fabricar componentes estructurales;
(i)  Fabricar dentaduras completas y parciales y construir protectores bucales, coronas, broches metálicos, incrustaciones, puentes y otras ayudas;
(j)  Instruir a los pacientes en el uso y cuidado de dispositivos protésicos u ortopédicos.
Ejemplos de las ocupaciones clasificadas aquí:
- Mecánico dental
- Técnico dental
- Protesista
- Fabricante de aparatos ortopédicos
- Técnico ortopédico
- Ortopedista
- Técnico protésico
- Protesista
Algunas ocupaciones relacionadas clasificadas en otros lugares:
- Auxiliar dental - 5329
- Fabricante de instrumentos quirúrgicos - 7311

Nota
Las ocupaciones incluidas en esta unidad normalmente requieren algunos conocimientos médicos, dentales y anatómicos e de ingeniería obtenidos mediante formación formal. Los técnicos que construyen y reparan instrumentos médicos y quirúrgicos de precisión no están incluidos aquí."
