conceptUri,broaderType,broaderUri
http://data.europa.eu/esco/skill/de9d332c-f911-4579-8681-d8d8d954cd8e,SkillGroup,http://data.europa.eu/esco/skill/03961960-e729-4768-ab0a-49886132f17a
http://data.europa.eu/esco/skill/de9f85ba-e77f-48fd-8c66-f5ebaf32d655,SkillGroup,http://data.europa.eu/esco/isced-f/0612
http://data.europa.eu/esco/skill/dea00577-9c28-46a6-8ba2-ec01f22f75e6,SkillGroup,http://data.europa.eu/esco/isced-f/0715
http://data.europa.eu/esco/skill/dea0250b-edf7-473e-bc12-b7869c19bdd5,SkillGroup,http://data.europa.eu/esco/skill/5f92ff3e-288b-44aa-864d-5ebb1adb7925
http://data.europa.eu/esco/skill/deab5e2f-d45c-439b-a4c7-f2ea3b8dad86,SkillGroup,http://data.europa.eu/esco/isced-f/0721
http://data.europa.eu/esco/skill/deb31109-4bc6-4aa8-8ca1-d2c422403e03,SkillGroup,http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf
http://data.europa.eu/esco/skill/deb3c1bc-d48a-42e6-b0cc-cb238534ec28,SkillGroup,http://data.europa.eu/esco/skill/44ff6716-7d71-4a16-821b-61d10e9e290d
http://data.europa.eu/esco/skill/deb9b821-316f-45bb-a57b-fbce518a8161,SkillGroup,http://data.europa.eu/esco/isced-f/0723
http://data.europa.eu/esco/skill/debb3ae0-7e55-4a0a-bd35-4372df770dad,SkillGroup,http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846
http://data.europa.eu/esco/skill/debb8d81-ed7f-447d-853a-5d107fda6fcf,SkillGroup,http://data.europa.eu/esco/skill/119a2f5c-3c3e-4b0d-9813-06a553c8860c
http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,SkillGroup,http://data.europa.eu/esco/isced-f/0713
http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,SkillGroup,http://data.europa.eu/esco/isced-f/0714
http://data.europa.eu/esco/skill/dec2be5b-bfa2-409e-ae3a-7c6aa730a7fb,SkillGroup,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604
http://data.europa.eu/esco/skill/dedc0c13-f904-4d2f-b5f8-71fd403a3951,SkillGroup,http://data.europa.eu/esco/skill/418e58f5-c50c-4147-baa0-83aeb43b796a
http://data.europa.eu/esco/skill/dee61e4f-2304-425b-8ff6-eb03070482da,SkillGroup,http://data.europa.eu/esco/skill/00d5d1d2-c521-4c58-9df5-2939c0ce9adb
http://data.europa.eu/esco/skill/dee6dd50-49fd-4df8-8691-380fe85f1380,SkillGroup,http://data.europa.eu/esco/isced-f/0421
http://data.europa.eu/esco/skill/deeb6ab7-c8e6-4486-8eae-897e58aa349f,SkillGroup,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3
http://data.europa.eu/esco/skill/deed7f6d-328d-4f67-b74e-9b83180c1c5c,SkillGroup,http://data.europa.eu/esco/isced-f/0511
http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,SkillGroup,http://data.europa.eu/esco/isced-f/0613
http://data.europa.eu/esco/skill/df0612db-366c-4ff5-b106-40b9e385195c,SkillGroup,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec
http://data.europa.eu/esco/skill/df0690fb-070b-4d63-9043-a65f18044787,SkillGroup,http://data.europa.eu/esco/isced-f/1015
http://data.europa.eu/esco/skill/df08a4ae-4024-4460-8c92-eab78da1c94b,SkillGroup,http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464
http://data.europa.eu/esco/skill/df11ab22-3c40-4dc8-ab0c-e9f41e62449e,SkillGroup,http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a
http://data.europa.eu/esco/skill/df1265b9-81fd-4a40-a746-f0442ffbf7ef,SkillGroup,http://data.europa.eu/esco/skill/906211b3-afed-4a2b-b5e1-33f2885fee85
http://data.europa.eu/esco/skill/df12fd50-55dc-4cfd-a021-818880668789,SkillGroup,http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5
http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,SkillGroup,http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233
http://data.europa.eu/esco/skill/df2433cc-b53e-42ad-b40a-952c83b8e60b,SkillGroup,http://data.europa.eu/esco/skill/efbb3d3b-a41c-4e0a-90a8-8e611eb1db9f
http://data.europa.eu/esco/skill/df2ca54a-8d9a-491f-8016-67e362c3497f,SkillGroup,http://data.europa.eu/esco/skill/2ad2ee1c-afc9-402f-91ab-c9c0911b209d
http://data.europa.eu/esco/skill/df329d70-87b0-466b-a214-3431f36e2a5e,SkillGroup,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f
http://data.europa.eu/esco/skill/df36cbb0-0d70-4091-9ec9-2222df6480dc,SkillGroup,http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004
http://data.europa.eu/esco/skill/df3d8e71-22a5-4904-9ccf-4fa29301b2cd,SkillGroup,http://data.europa.eu/esco/isced-f/0215
http://data.europa.eu/esco/skill/df487cde-38d4-4e7f-a9e7-d60711aa522f,SkillGroup,http://data.europa.eu/esco/skill/18f2a44e-28ef-4ae3-8ea2-347e33bd9a4b
http://data.europa.eu/esco/skill/df4962a4-221b-4877-ac5c-f4cb592eef1d,SkillGroup,http://data.europa.eu/esco/skill/347aa7ee-b640-41cc-ae7c-3c5eafda9fda
http://data.europa.eu/esco/skill/df4bbd2e-2403-4e45-aaaa-239b72386af4,SkillGroup,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94
http://data.europa.eu/esco/skill/df538078-0ccb-4125-a61d-ebaa648b39f2,SkillGroup,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec
http://data.europa.eu/esco/skill/df558fe9-ed7b-42f1-8d54-82cc6d02b9d6,SkillGroup,http://data.europa.eu/esco/skill/119a2f5c-3c3e-4b0d-9813-06a553c8860c
http://data.europa.eu/esco/skill/df5bbca9-dd22-45a8-b87f-bf84fdc98096,SkillGroup,http://data.europa.eu/esco/skill/a96b31dd-d72a-4c89-8947-524f14a16f82
http://data.europa.eu/esco/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868,SkillGroup,http://data.europa.eu/esco/skill/6f142deb-03a9-4cd7-94ce-e0f023ae2169
http://data.europa.eu/esco/skill/df64a7cc-2e96-4304-95d3-56fe0ac2dd39,SkillGroup,http://data.europa.eu/esco/isced-f/0414
http://data.europa.eu/esco/skill/df7bcc54-304d-4356-a6b6-73b854355858,SkillGroup,http://data.europa.eu/esco/skill/74b7938e-f667-48ff-a26d-faed294ac6c9
http://data.europa.eu/esco/skill/df958b10-9e1c-4a80-9170-5572a5366e84,SkillGroup,http://data.europa.eu/esco/isced-f/0914
http://data.europa.eu/esco/skill/df996a98-202f-4a9b-b088-38c8db03ef1b,SkillGroup,http://data.europa.eu/esco/skill/1072f444-8a7d-41c1-aa6f-d536f20d94bf
http://data.europa.eu/esco/skill/df9b0002-7d83-47ef-962e-46b9f5228c85,SkillGroup,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604
http://data.europa.eu/esco/skill/dfa7be8d-a98d-4fa5-a759-86b6357f38cf,SkillGroup,http://data.europa.eu/esco/skill/e67fd42d-25f1-4124-b0be-3b1e3bfdd70c
http://data.europa.eu/esco/skill/dfaf0c99-3887-4a49-be53-c480075075f1,SkillGroup,http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de
http://data.europa.eu/esco/skill/dfb1271a-7400-4094-8426-d1bcacc7aadc,SkillGroup,http://data.europa.eu/esco/isced-f/0912
http://data.europa.eu/esco/skill/dfb31cac-8ec8-4129-84f9-6ba3c59192fa,SkillGroup,http://data.europa.eu/esco/isced-f/0715
http://data.europa.eu/esco/skill/dfb76ee8-1e49-4371-b0ef-ea132d93aaca,SkillGroup,http://data.europa.eu/esco/isced-f/0715
http://data.europa.eu/esco/skill/dfb7f3ac-9bb3-49c3-82c9-5bef79453047,SkillGroup,http://data.europa.eu/esco/isced-f/0314
http://data.europa.eu/esco/skill/dfb9cec6-3ae3-408a-9d57-c44361bf7aaf,SkillGroup,http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a
http://data.europa.eu/esco/skill/dfbb53b2-5022-4788-884f-4776a480c96c,SkillGroup,http://data.europa.eu/esco/skill/395e42b8-f637-4e7e-96d8-9c1976c05d92
http://data.europa.eu/esco/skill/dfbed830-a70d-46da-9cce-82081593d948,SkillGroup,http://data.europa.eu/esco/skill/b036eb5c-6a48-45b9-b2c6-f42f9e336204
http://data.europa.eu/esco/skill/dfbf38d8-87c9-4e67-925a-e421150aae09,SkillGroup,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d
http://data.europa.eu/esco/skill/dfc63948-4423-4be0-9b32-8e532f90f2ed,SkillGroup,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5
http://data.europa.eu/esco/skill/dfccb2c7-3bbd-42bd-85ed-887ded1e6504,SkillGroup,http://data.europa.eu/esco/skill/73e602a0-f80f-4f56-8e21-3db4fd08709d
http://data.europa.eu/esco/skill/dfce2aba-783e-4e17-9c17-e74aca505ec2,SkillGroup,http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995
http://data.europa.eu/esco/skill/dfd158e3-dc56-4415-b24b-3d3554347863,SkillGroup,http://data.europa.eu/esco/skill/0a4c5823-8b09-4e6b-95b4-8036ef3b9c4c
http://data.europa.eu/esco/skill/dfd2a243-a937-46a8-a919-20265943fc83,SkillGroup,http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c
http://data.europa.eu/esco/skill/dfde5537-022a-4426-ba82-254651ba567a,SkillGroup,http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371
http://data.europa.eu/esco/skill/dfe94963-428b-4282-90f9-dfe32c86e088,SkillGroup,http://data.europa.eu/esco/skill/e52cd6e7-f8dc-4f6f-b988-5554423f53fb
http://data.europa.eu/esco/skill/dfe95f86-64d7-4e90-8505-349311940683,SkillGroup,http://data.europa.eu/esco/skill/77a2918f-5969-4545-a632-d3e6a853b2c5
http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,SkillGroup,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c
http://data.europa.eu/esco/skill/dff39206-7ace-4d63-acb8-b72080b3ccc5,SkillGroup,http://data.europa.eu/esco/skill/4bbdc5eb-b710-4b76-816d-04926f7ac4a1
http://data.europa.eu/esco/skill/dff7260b-0879-4d4a-98db-0866c64e08ec,SkillGroup,http://data.europa.eu/esco/isced-f/0313
http://data.europa.eu/esco/skill/dffb3480-2c00-4a8a-918b-ec6b43ecb302,SkillGroup,http://data.europa.eu/esco/skill/8d80f33a-ab38-429b-a4ed-3b1a6f8f3b4a
http://data.europa.eu/esco/skill/dffead66-27f4-4eb6-83e6-ad150bc8ee54,SkillGroup,http://data.europa.eu/esco/skill/00d5d1d2-c521-4c58-9df5-2939c0ce9adb
http://data.europa.eu/esco/skill/dffed0c4-0de5-437c-90d6-a1619eacc05e,SkillGroup,http://data.europa.eu/esco/skill/8f9f8b20-ff26-4392-b04f-695dcde5b90a
http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd,SkillGroup,http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9
http://data.europa.eu/esco/skill/e0081a56-7199-4d5b-965b-2386492cd354,SkillGroup,http://data.europa.eu/esco/isced-f/0532
http://data.europa.eu/esco/skill/e012e2b6-173b-43ed-b255-5a8740ab24cd,SkillGroup,http://data.europa.eu/esco/skill/58edb789-d085-4e7d-8b6e-b70913bebfca
http://data.europa.eu/esco/skill/e018a27c-dc00-4d4b-bdae-38c0765bf3cc,SkillGroup,http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a
http://data.europa.eu/esco/skill/e01f1d44-034c-4354-b290-1fb4da5666e3,SkillGroup,http://data.europa.eu/esco/skill/906211b3-afed-4a2b-b5e1-33f2885fee85
http://data.europa.eu/esco/skill/e0228bea-f93b-4e79-89b0-eb97a17a52b1,SkillGroup,http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838
http://data.europa.eu/esco/skill/e0235c5c-f8a1-41db-94a5-5f5352533d13,SkillGroup,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c
http://data.europa.eu/esco/skill/e030d25f-29b9-49be-9c03-2ed0d760a85d,SkillGroup,http://data.europa.eu/esco/skill/d54970ba-d9f2-41ec-a852-bbd1e5796823
http://data.europa.eu/esco/skill/e0324a23-7946-4851-b770-d1fdbe79166d,SkillGroup,http://data.europa.eu/esco/skill/3afcf547-cefc-493a-8abb-aaa8b7088e4f
http://data.europa.eu/esco/skill/e0408ce2-cba5-4e3e-a544-34752f99ca1c,SkillGroup,http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181
http://data.europa.eu/esco/skill/e040fb97-ac17-4cd0-bf74-7e96c83811b6,SkillGroup,http://data.europa.eu/esco/skill/5ea47148-5289-49f2-80f8-bb1f54b37de0
http://data.europa.eu/esco/skill/e0417d6c-b6ec-4730-a406-2018c3bee038,SkillGroup,http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca
http://data.europa.eu/esco/skill/e043adc7-e5e6-4c26-8c97-cb3a5f4bf119,SkillGroup,http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba
http://data.europa.eu/esco/skill/e043aeeb-78f5-4049-afbf-12bba52225bc,SkillGroup,http://data.europa.eu/esco/isced-f/0714
http://data.europa.eu/esco/skill/e0443c6c-e370-4d5f-8464-c7e38b9de709,SkillGroup,http://data.europa.eu/esco/skill/bdf2aa76-360d-429d-a967-bdb691f241fa
http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,SkillGroup,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d
http://data.europa.eu/esco/skill/e04b5fe4-9664-48c0-8268-b4c35d908082,SkillGroup,http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181
http://data.europa.eu/esco/skill/e0581b8e-c30f-45a1-abd8-6f9d3a89c369,SkillGroup,http://data.europa.eu/esco/skill/8066edda-60e7-4e41-966b-4be09b049ab3
http://data.europa.eu/esco/skill/e05b9e06-d298-4646-b762-acbd485a20e9,SkillGroup,http://data.europa.eu/esco/skill/43f425aa-f45d-4bb4-a200-6f82fa211b66
http://data.europa.eu/esco/skill/e05b9e06-d298-4646-b762-acbd485a20e9,SkillGroup,http://data.europa.eu/esco/skill/9adca63b-9c75-4804-8dab-d62872540a10
http://data.europa.eu/esco/skill/e05fccc8-0b53-43fc-81ee-9aa5a7229aa9,SkillGroup,http://data.europa.eu/esco/skill/0a4c5823-8b09-4e6b-95b4-8036ef3b9c4c
http://data.europa.eu/esco/skill/e0607ffd-586e-4d70-ae88-5998bfa21dda,SkillGroup,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed
http://data.europa.eu/esco/skill/e066455a-3c92-45a8-ad35-91d4c70edf0b,SkillGroup,http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488
http://data.europa.eu/esco/skill/e06ccbed-8313-49da-b7fd-c548552f5b86,SkillGroup,http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3
http://data.europa.eu/esco/skill/e06ec50c-68f9-470f-8dc2-7488109c2dfd,SkillGroup,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06
http://data.europa.eu/esco/skill/e06f3ac6-1d3e-49c6-945d-1a61ca746986,SkillGroup,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a
http://data.europa.eu/esco/skill/e06f9eaa-004e-4999-a75c-36ed1fdc0a5b,SkillGroup,http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9
http://data.europa.eu/esco/skill/e0701805-94ab-4c79-9624-39a7202cbe4f,SkillGroup,http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519
http://data.europa.eu/esco/skill/e07a0fbf-7ffe-47d0-9636-e25cbb5fd475,SkillGroup,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604
http://data.europa.eu/esco/skill/e08821b5-d6dd-4db9-a0f1-43185653c244,SkillGroup,http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6
http://data.europa.eu/esco/skill/e08d5950-f694-450e-90ae-088001dad5e9,SkillGroup,http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763
http://data.europa.eu/esco/skill/e09d599b-83ab-4e8f-a8b7-29dcf3be1043,SkillGroup,http://data.europa.eu/esco/isced-f/0414
http://data.europa.eu/esco/skill/e0ab7e9a-4f38-4077-bf5f-a65ec483d5ce,SkillGroup,http://data.europa.eu/esco/skill/f4346da3-f6b2-4389-8a67-7c443b7e1609
http://data.europa.eu/esco/skill/e0ae0101-ab8f-47a2-938b-ab0cc367b3b5,SkillGroup,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c
http://data.europa.eu/esco/skill/e0ae07ce-d601-407c-b351-17d11ab8e846,SkillGroup,http://data.europa.eu/esco/skill/a6b0802f-4c20-4123-8a84-d6c8631fedb1
http://data.europa.eu/esco/skill/e0b04224-52b4-44c4-9fae-26e9272dfe04,SkillGroup,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d
http://data.europa.eu/esco/skill/e0b749fa-4d71-488e-9b83-e27ae6fa3f25,SkillGroup,http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a
http://data.europa.eu/esco/skill/e0b860ec-4193-45cc-8e0a-111e3e7bcb69,SkillGroup,http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b
http://data.europa.eu/esco/skill/e0bd6488-5977-498e-9753-f6a3ddc6b925,SkillGroup,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf
http://data.europa.eu/esco/skill/e0c6fdd1-336a-4e2f-91d1-ab4a2f9c385d,SkillGroup,http://data.europa.eu/esco/skill/d69e45d3-1f3f-4e6a-8933-82e949277811
http://data.europa.eu/esco/skill/e0cfe83a-17d7-4015-a427-bd3986f27b42,SkillGroup,http://data.europa.eu/esco/isced-f/0914
http://data.europa.eu/esco/skill/e0daabb6-0950-440c-a25f-f5e1ccf15435,SkillGroup,http://data.europa.eu/esco/skill/8369011d-de43-4800-bcce-be12e19828a5
http://data.europa.eu/esco/skill/e0ded9a1-372d-46c8-80b5-ad994d606ef2,SkillGroup,http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5
http://data.europa.eu/esco/skill/e0e5ef2d-963a-42f5-a5be-177da68ed03a,SkillGroup,http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181
http://data.europa.eu/esco/skill/e0e86af6-ecb7-446b-acdd-d70cf2e7daad,SkillGroup,http://data.europa.eu/esco/skill/f1612d7a-0338-4b0f-a2a4-86b5168e2596
http://data.europa.eu/esco/skill/e0fefe5e-d5fa-4f83-845c-bf4f152de6ec,SkillGroup,http://data.europa.eu/esco/skill/47aa582a-3edb-45b5-9ef4-e87813ea327c
http://data.europa.eu/esco/skill/e1011626-04dc-4454-9a1d-0c293887bfae,SkillGroup,http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995
http://data.europa.eu/esco/skill/e10d57dd-6717-4b24-961a-8a87c7e80b5d,SkillGroup,http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2
http://data.europa.eu/esco/skill/e10ed2a7-7600-496e-a506-b98ff66d38f8,SkillGroup,http://data.europa.eu/esco/skill/e852a2ed-c32e-4a39-bc4c-65a78ffe6bf2
http://data.europa.eu/esco/skill/e111620f-090e-4427-a996-21a6e5a2d14f,SkillGroup,http://data.europa.eu/esco/skill/3374fb57-056f-49e0-9fc5-000465e13794
http://data.europa.eu/esco/skill/e121d5f2-4633-4c50-a349-a622b2a05f27,SkillGroup,http://data.europa.eu/esco/skill/af84405b-896d-4ed3-9462-077ea9a2a188
http://data.europa.eu/esco/skill/e126f782-b4e6-4f7d-8dca-8d2e6778559b,SkillGroup,http://data.europa.eu/esco/isced-f/0412
http://data.europa.eu/esco/skill/e135f4ad-2eed-448c-8f39-beb44238177c,SkillGroup,http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d
http://data.europa.eu/esco/skill/e139c087-bd34-4660-8554-1d01092bc749,SkillGroup,http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464
http://data.europa.eu/esco/skill/e13b734a-218c-434a-a7cc-febac6d24ef3,SkillGroup,http://data.europa.eu/esco/isced-f/0612
http://data.europa.eu/esco/skill/e13d2b8f-fc81-4f60-8958-74b8be492ad0,SkillGroup,http://data.europa.eu/esco/skill/8fde007e-ea4c-48c2-84c5-752834acd31d
http://data.europa.eu/esco/skill/e13dc8bb-c81f-4bd1-aff6-f5f81f6195e2,SkillGroup,http://data.europa.eu/esco/skill/a96b31dd-d72a-4c89-8947-524f14a16f82
http://data.europa.eu/esco/skill/e14472b6-6b74-4289-9aa4-903abf58b4f7,SkillGroup,http://data.europa.eu/esco/skill/89f8435a-ebc1-42b6-bf5c-496999e99776
http://data.europa.eu/esco/skill/e1479957-1606-4dbd-90f7-4c46c615936c,SkillGroup,http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade
http://data.europa.eu/esco/skill/e149237d-9e3b-405f-a581-b1e540f376d3,SkillGroup,http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909
http://data.europa.eu/esco/skill/e155df53-9ec8-4076-80b9-21056a8b8ef2,SkillGroup,http://data.europa.eu/esco/skill/7a8c9402-0550-4966-9ff6-0d65b0f6b1fb
http://data.europa.eu/esco/skill/e15b02ed-0264-4d44-9fa3-e29d6b52414a,SkillGroup,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c
http://data.europa.eu/esco/skill/e162e52d-204c-41f6-91ad-8ea2654a1606,SkillGroup,http://data.europa.eu/esco/skill/58bd927f-e4cc-4b61-a679-cb91b3f8075a
http://data.europa.eu/esco/skill/e16a68b0-490f-4a1d-a9d1-afc08a21f1e7,SkillGroup,http://data.europa.eu/esco/skill/db54693e-bcb0-4dae-8885-a43d510fb71f
http://data.europa.eu/esco/skill/e16b8d06-741c-407d-8f6b-0c0836d5c384,SkillGroup,http://data.europa.eu/esco/isced-f/0914
http://data.europa.eu/esco/skill/e16e37e8-e5eb-4b88-a9df-7546f71412ac,SkillGroup,http://data.europa.eu/esco/isced-f/0841
http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,SkillGroup,http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd
http://data.europa.eu/esco/skill/e1786b34-de65-46a7-8f53-b624140cd018,SkillGroup,http://data.europa.eu/esco/skill/64aeee4d-3791-4448-8ed8-9b49ad04f2fb
http://data.europa.eu/esco/skill/e17d2415-e79f-4907-908e-5511b515fa3c,SkillGroup,http://data.europa.eu/esco/isced-f/0715
http://data.europa.eu/esco/skill/e17f4cea-7e52-4228-93b2-84df2a733cde,SkillGroup,http://data.europa.eu/esco/isced-f/0232
http://data.europa.eu/esco/skill/e180c13d-7762-4e5c-b187-91df6fddebdd,SkillGroup,http://data.europa.eu/esco/skill/dbbbe31a-9b8c-4459-a830-84363648f52c
http://data.europa.eu/esco/skill/e187e6c1-614e-49dd-95d8-453461d36707,SkillGroup,http://data.europa.eu/esco/isced-f/0222
http://data.europa.eu/esco/skill/e189ae1f-aeeb-44ae-94ac-f02f81cc70ec,SkillGroup,http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3
http://data.europa.eu/esco/skill/e18a6a3c-4f26-4141-8c72-4b4f01d77914,SkillGroup,http://data.europa.eu/esco/skill/c75655c3-ed29-441e-b403-4dd65bc891a5
http://data.europa.eu/esco/skill/e18c683b-445c-42ad-86f5-3d1afcc38533,SkillGroup,http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838
http://data.europa.eu/esco/skill/e1964543-0312-4deb-8cba-aa07f3fb0904,SkillGroup,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3
http://data.europa.eu/esco/skill/e19b64a9-9816-4561-9b93-6222fc925c10,SkillGroup,http://data.europa.eu/esco/isced-f/0542
http://data.europa.eu/esco/skill/e19d34a4-bbfd-4fdc-b22d-268bf9571386,SkillGroup,http://data.europa.eu/esco/skill/a7956044-f468-4bc1-a83c-a8821b903a09
http://data.europa.eu/esco/skill/e1a1a201-89ab-402d-815d-af732354e790,SkillGroup,http://data.europa.eu/esco/skill/a96b31dd-d72a-4c89-8947-524f14a16f82
http://data.europa.eu/esco/skill/e1b9df19-98c3-45d3-9f85-371eb385cf88,SkillGroup,http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9
http://data.europa.eu/esco/skill/e1bcb3aa-cb5e-4dcf-ab90-f7adcbd2c848,SkillGroup,http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3
http://data.europa.eu/esco/skill/e1c21024-c2d4-4374-a886-61562d37c293,SkillGroup,http://data.europa.eu/esco/skill/335be43a-3267-400e-b5cb-c9e234dc7544
http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,SkillGroup,http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727
http://data.europa.eu/esco/skill/e1dbae48-bf24-4231-9079-3a8213d993c2,SkillGroup,http://data.europa.eu/esco/isced-f/0914
http://data.europa.eu/esco/skill/e1dc3eab-4d66-4ae5-a089-b9d884fd4e5a,SkillGroup,http://data.europa.eu/esco/isced-f/0412
http://data.europa.eu/esco/skill/e1dedd64-96dc-4ddc-834c-e1b1d5948f0a,SkillGroup,http://data.europa.eu/esco/skill/1072f444-8a7d-41c1-aa6f-d536f20d94bf
http://data.europa.eu/esco/skill/e1e8943d-ca84-40ba-b53f-40df73e185a8,SkillGroup,http://data.europa.eu/esco/skill/a4cf0e8a-54f6-4fd5-8650-1c82ea86cfd2
http://data.europa.eu/esco/skill/e1e94871-b7d2-4492-a205-75ea078f9951,SkillGroup,http://data.europa.eu/esco/skill/8a3b45dc-8299-4b67-99db-6542daf79ac3
http://data.europa.eu/esco/skill/e1e99428-b91b-45e1-8ede-ed0cbf161930,SkillGroup,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c
http://data.europa.eu/esco/skill/e1eb6502-1ef6-4421-8f17-2597378f8ed6,SkillGroup,http://data.europa.eu/esco/isced-f/0211
