ORIGINURI,ID,UUIDHISTORY,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION,SCOPENOTE
http://data.europa.eu/esco/isced-f/079,key_767,ca4db069-a75f-4821-a5b0-67abf1036921,,"engineering, manufacturing and construction not elsewhere classified",,,
http://data.europa.eu/esco/isced-f/0799,key_768,47d84a82-ecb9-4dc7-897e-10f5d9e52476,,"engineering, manufacturing and construction not elsewhere classified",,,
http://data.europa.eu/esco/isced-f/08,key_769,f27fd787-68f1-4679-a657-41d363237e01,,"agriculture, forestry, fisheries and veterinary",,,
http://data.europa.eu/esco/isced-f/080,key_770,8e5da37d-1705-4d59-9d69-b4adcb8b30ea,,"agriculture, forestry, fisheries and veterinary not further defined",,,
http://data.europa.eu/esco/isced-f/0800,key_771,accbd5af-79b6-48b3-aac5-95c0f4a6bb44,,"agriculture, forestry, fisheries and veterinary not further defined",,,
http://data.europa.eu/esco/isced-f/081,key_772,90a2b8f8-1fc2-46cf-93d1-665547095ecb,,agriculture,,,
http://data.europa.eu/esco/isced-f/0810,key_773,e6559f93-40e7-4948-8b5d-3dcef0c16272,,agriculture not further defined,,,
http://data.europa.eu/esco/isced-f/0811,key_774,868506c3-5eb4-4570-8189-db6945d6451c,,crop and livestock production,,"Crop and livestock production is the study of growing, maintaining and harvesting crops and pastures, and grazing and managing animals. It includes the study of managing and maintaining farms and producing unprocessed plant and animal products.
Programmes and qualifications with the following main content are classified here:
Agricultural sciences
Agronomy and crop science
Animal husbandry
Crop growing
Dog breeding
Farm and ranch management
Farming
Fruit growing
Grain growing
Horse breeding
Pig farming
Poultry husbandry
Rice farming
Rye and wheat growing
Sheep farming
Soil science
Sugar cane growing
Vegetable planting
Wine growing

=== Inclusions
Study of soil fertility and irrigation techniques are included here.
Study of growing intensively managed crops such as fruit and vegetables is included here.

=== Exclusions
Study of wine production is excluded from this detailed field and is included in detailed field 0721 'Food processing'.
Jockeying is excluded from this detailed field and is included in detailed field 1014 'Sports'",
http://data.europa.eu/esco/isced-f/0812,key_775,3ae65798-8e7a-403e-89d0-79e0004bd98e,,horticulture,,"Horticulture is the study of horticultural technology and management, floriculture, greenhouse methods, nursery management, landscape gardening etc.
Programmes and qualifications with the following main content are classified here:
Floriculture
Gardening
Green keeping
Horticultural techniques
Nursery management
Turf cultivation

=== Inclusions
The laying out and construction of urban and domestic parks and gardens is included here.
Gardening programmes combining floriculture and growing vegetables are included here.

=== Exclusions
Study of growing edible crops (such as wheat, rice, fruit, vegetables etc,) is excluded from this detailed field and included in detailed field 0811 'Crop and livestock production'.
Study of soil science, soil fertility and irrigation techniques is excluded from this detailed field and included in detailed field 0811 'Crop and livestock production'.
Study of National park management is excluded from this detailed field and included in detailed field 0522 'Natural environments and wildlife'.
Study of Landscape architecture is excluded from this detailed field and included in detailed field 0731 'Architecture and town planning'.",
http://data.europa.eu/esco/isced-f/0819,key_776,f5316b07-c694-421c-a7ce-d770adb6e78b,,agriculture not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/082,key_777,ce4706e0-a45f-4a02-adc0-ade20b84170e,,forestry,,,
http://data.europa.eu/esco/isced-f/0821,key_778,2f9850ba-fe07-4b48-ab64-4088f1516bb5,,forestry,,"Forestry is the study of establishing, cultivating, harvesting and managing forests. It includes the study of hunting and trapping.
Programmes and qualifications with the following main content are classified here:
Charcoal burning
Forest keeping
Forest product techniques
Forestry
Hunting and trapping
Logging
Tree felling

=== Exclusions
Study of National park management is excluded from this detailed field and included in detailed field 0522 'Natural environments and wildlife'.
Timber technology (sawmill production etc) is excluded from this detailed field and included in detailed field 0722 'Materials (glass, paper, plastic and wood)'.",
http://data.europa.eu/esco/isced-f/083,key_779,c318db9b-04ac-4037-a78f-53d0653b55ea,,fisheries,,,
http://data.europa.eu/esco/isced-f/0831,key_780,a20303a2-c38e-43b0-b4e7-c271ba542d6b,,fisheries,,"Fisheries is the study of breeding, rearing and harvesting fish and other seafood.
Programmes and qualifications with the following main content are classified here:
Aquaculture
Fish breeding
Fish farms
Fishery science and technology
Pearl cultivating
Seafood farming
Shellfish breeding

=== Inclusions
Programmes for operating fishing boats are included here.

=== Exclusions
Study of industrial processing of fish is excluded from this detailed field and included in detailed field 0721 'Food processing'.",
http://data.europa.eu/esco/isced-f/084,key_781,ee2cd131-b737-4a12-bf7f-e140a3fbaf11,,veterinary,,,
http://data.europa.eu/esco/isced-f/0841,key_782,f248ec6d-3346-4f31-b366-8bd7a98b5014,,veterinary,,"Veterinary is the study of preventing, diagnosing and treating diseases and injuries in animals, and their general care. The study of caring for sick, injured and infirm animals undergoing treatment in veterinary clinics is included. It also includes the study of providing assistance to veterinary scientists.
Programmes and qualifications with the following main content are classified here:
Animal health care
Animal reproduction (science)
Artificial insemination (of animals)
Veterinary assisting
Veterinary medicine
Veterinary nursing
Veterinary science

=== Inclusions
The science of animal reproduction is included here.

=== Exclusions
Study of animal breeding is excluded from this detailed field and included in detailed field 0811 'Crop and livestock production'.",
http://data.europa.eu/esco/isced-f/088,key_783,25cdfc91-3be9-422f-a151-7233a2bfcdc6,,"inter-disciplinary programmes and qualifications involving  agriculture, forestry, fisheries and veterinary",,,
http://data.europa.eu/esco/isced-f/0888,key_784,3cc7d845-eebc-4285-81e1-0ad72732c75c,,"inter-disciplinary programmes and qualifications involving  agriculture, forestry, fisheries and veterinary",,"Inter-disciplinary or broad programmes and qualifications to which the greatest intended learning time is devoted to agriculture, forestry, fisheries and veterinary are classified here.",
http://data.europa.eu/esco/isced-f/089,key_785,096ce43a-3816-4aa2-94d2-603d8e450eae,,"agriculture, forestry, fisheries and veterinary not elsewhere classified",,,
http://data.europa.eu/esco/isced-f/0899,key_786,55e0ac39-06aa-4b08-948e-8b660d90d057,,"agriculture, forestry, fisheries and veterinary not elsewhere classified",,,
http://data.europa.eu/esco/isced-f/09,key_787,1dcc09a9-adeb-4ef4-ba51-119400d99e9e,,health and welfare,,,
http://data.europa.eu/esco/isced-f/090,key_788,f1eb286a-7585-48b6-81d8-d343f569feeb,,health and welfare not further defined,,,
http://data.europa.eu/esco/isced-f/0900,key_789,6b83e4e6-89f0-492e-bb42-cac9d3d6d247,,health and welfare not further defined,,,
http://data.europa.eu/esco/isced-f/091,key_790,8382bbac-13e2-45bb-9d8d-02bd3ede47b2,,health,,,
http://data.europa.eu/esco/isced-f/0910,key_791,30033f87-2a61-4f85-93e7-02f10bad528b,,health not further defined,,,
http://data.europa.eu/esco/isced-f/0911,key_792,7e1be990-f15b-43bb-bbed-44ae85e1605a,,dental studies,,"Dental studies are the study of diagnosing, treating and preventing diseases and abnormalities of the teeth and gums. It includes the study of designing, making and repairing dental prostheses and orthodontic appliances. It also includes the study of providing assistance to dentists.
Programmes and qualifications with the following main content are classified here:
Dental assisting
Dental hygiene
Dental laboratory technology
Dental nursing
Dental science
Dental surgery
Dental technology
Odontology
Oral surgery
Orthodontics

=== Inclusions
Study of public dental health is included here.",
http://data.europa.eu/esco/isced-f/0912,key_793,ed41b1fd-373e-4c29-b66c-f7e3ee5f06ca,,medicine,,"Medicine is the study of the principles and procedures used in preventing, diagnosing, caring for and treating illness, disease and injury in humans and the maintenance of general health. Principally, this detailed field consists of training of physicians/doctors.
Programmes and qualifications with the following main content are classified here:
Anaesthetics
Forensic medicine
Forensic pathology
General medicine
Gerontology
Gynaecology
Medical science
Medical training
Medicine
Paediatrics
Psychiatry
Surgery
Training of physicians/doctors",
http://data.europa.eu/esco/isced-f/0913,key_794,97cc286a-11f7-4909-a326-523bda01b06b,,nursing and midwifery,,"Nursing is the study of providing health care for the sick, disabled or infirm and assisting physicians and other medical and health professionals diagnose and treat patients. The focus of qualifications in nursing is maintaining and caring for the health of patients during illness and rehabilitation. It includes health care of old people and health care of the disabled. Midwifery is the study of providing care to childbearing women during pregnancy, labour and birth and during the postpartum period. It also includes caring for the new born and assisting the mother with breast feeding.
Programmes and qualifications with the following main content are classified here:
Assistant nursing
Basic nursing
General nursing
Health care of old people
Heath care of the disabled
Health care programmes
Infant hygiene (nursing)
Midwifery
Nursing aide/Orderly
Psychiatric nursing
Specialised nursing

=== Inclusions
Care programmes comprising both health care and social care e.g. for old people, are included here.

=== Exclusions
Veterinary nursing is excluded from this detailed field and is included in detailed field 0841 'Veterinary'.
Dental nursing is excluded from this detailed field and is included in detailed field 0911 'Dental studies'.
Non-medical care of children (not health care) is excluded from this detailed field and included in detailed field 0922 'Child care and youth services'.
Non-medical care of the elderly (not health care) is excluded from this detailed field and included in detailed field 0921 'Care of the elderly and disabled adults'.",
http://data.europa.eu/esco/isced-f/0914,key_795,c3c64cb7-f69b-484d-b5f7-1ff43afd8d66,,medical diagnostic and treatment technology,,"Medical diagnostic and treatment technology is the study of a wide range of technologies used for diagnosing and treating diseases and handicaps.
Programmes and qualifications with the following main content are classified here:
Ambulance technology
Hearing aid technology
Medical laboratory technology
Optical technology
Prosthetic technology
Radiology technology
Radiotherapy
X-ray technology (medical)

=== Exclusions
Study of laboratory technology is excluded from this detailed field if emphasis is not given to medical laboratory technology. General laboratory technology is included in detailed field 0711 'Chemical engineering and processes'. Laboratory technology where emphasis is given to other specific applications (biology, chemistry, physics etc) is included in the appropriate detailed field (0511, 0531, 0533 etc.).
Study of dental technology is excluded from this detailed field and included in detailed field 0911 'Dental studies'.",
http://data.europa.eu/esco/isced-f/0915,key_796,d0b1dff6-be7b-4f12-afc9-4a4c6f57455a,,therapy and rehabilitation,,"Therapy and rehabilitation is the study of restoring normal physical conditions to those incapacitated by temporary or permanent disability.
Programmes and qualifications with the following main content are classified here:
Dietician programmes
Medical massage
Nutrition/Dietetics
Occupational therapy
Physiotherapy
Rehabilitation
Speech therapy

=== Exclusions
Study of psychotherapy is excluded from this detailed field and included in detailed field 0313 'Psychology'.
Study of nutrition science is excluded from this detailed field and included in narrow field 051 'Biological and related sciences'.",
http://data.europa.eu/esco/isced-f/0916,key_797,48ccfae5-d98b-46a1-a04f-db34da61b9e5,,pharmacy,,"Pharmacy is the study of drugs and their effects on humans. It includes their preparation, dispensing and administration.
Programmes and qualifications with the following main content are classified here:
Dispensing pharmacy
Pharmacy

=== Exclusions
Study of pharmacology is excluded from this detailed field and included in detailed field 0511 'Biology'.",
http://data.europa.eu/esco/isced-f/0917,key_798,2ea9ee2d-c1c3-405f-89a8-34ba73cd7673,,traditional and complementary medicine and therapy,,"Traditional and complementary medicine is the study of alternative medicine.
Programmes and qualifications with the following main content are classified here:
Acupuncture and oriental medicine
Aromatherapy
Ayurvedic medicine
Herbalism
Herbology
Holistic medicine
Homeopathic medicine
Traditional medicine, for example Chinese",
http://data.europa.eu/esco/isced-f/0919,key_799,7fed589f-1801-4718-8ca0-f4a0ead00bc0,,health not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/092,key_800,c83d78e2-50a3-4cc7-b4fa-f41d25646611,,welfare,,,
http://data.europa.eu/esco/isced-f/0920,key_801,7e5fe0c7-9083-4f64-8f16-7e901998a2a7,,welfare not further defined,,,
http://data.europa.eu/esco/isced-f/0921,key_802,e93ab6d9-4c76-449b-8434-493bce82ea53,,care of the elderly and of disabled adults,,"Care of the elderly and of disabled adults is the study of non-medical care of the elderly and disabled.
Programmes and qualifications with the following main content are classified here:
Care of the elderly
Non-medical care of disabled adults
Personal care of adults

=== Exclusions
Study of health care of the elderly and disabled is excluded from this detailed field and included in detailed field 0913 'Nursing and midwifery'.",
http://data.europa.eu/esco/isced-f/0922,key_803,931b47ac-a3c4-4be9-a2c6-11a2e5a3eb6c,,child care and youth services,,"Child care and youth services are the study of the development and non-medical care of children and youths. It includes the study of recreation and leisure activities as a social service for school children and young adults.
Programmes and qualifications with the following main content are classified here:
Child care
Child recreation programmes
Day care
Non-medical care of disabled children
Youth services
Youth worker programmes

=== Exclusions
Study of early childhood education in pre-schools is excluded from this detailed field and included in detailed field 0112 'Training for pre-school teachers'.
Study of health care of children is excluded from this detailed field and included in detailed field 0913 'Nursing and midwifery'.",
http://data.europa.eu/esco/isced-f/0923,key_804,3a641d97-0bfe-4028-9658-c472659e1315,,social work and counselling,,"Social work and counselling is the study of the welfare needs of communities, specific groups and individuals and the appropriate ways of meeting these needs. The focus is on social welfare with emphasis on social policy and practice.
Programmes and qualifications with the following main content are classified here:
Alcohol and drug abuse counselling
Alcohol, tobacco, drugs (knowledge about)
Crisis support
Family and marriage counselling
Mobbing and maltreatment (knowledge about)
Parole officer training
Probation officer training
Social policy
Social practice
Social theory (applied)
Social work (welfare)
Vocational counselling
Vocational guidance

=== Exclusions
Study of sociology and social science is excluded from this detailed field and included in detailed field 0314 'Sociology and cultural studies'.
Studies combining health care and social care (e.g. for old people) are excluded from this detailed field and included in detailed field 0913 'Nursing and midwifery'.",
http://data.europa.eu/esco/isced-f/0929,key_805,edc31870-aee2-49a6-b02d-5548778db6a8,,welfare not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/098,key_806,e6679d9b-2885-4d0d-b549-e2ad42929ade,,inter-disciplinary programmes and qualifications involving health and welfare,,,
http://data.europa.eu/esco/isced-f/0988,key_807,08f7b047-357a-45a5-a16b-a85313defce3,,inter-disciplinary programmes and qualifications involving health and welfare,,Inter-disciplinary or broad programmes and qualifications to which the greatest intended learning time is devoted to health and welfare are classified here.,
http://data.europa.eu/esco/isced-f/099,key_808,4626114a-f95d-4a36-91db-291e2b90f73c,,health and welfare not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/0999,key_809,c3d08424-36e3-4fc8-9792-6fa068536680,,health and welfare not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/10,key_810,53364132-f451-44c9-9b7c-d6d801f9b681,,services,,,
http://data.europa.eu/esco/isced-f/100,key_811,a3a738f8-12cb-4925-b39b-d1569159fa69,,services not further defined,,,
http://data.europa.eu/esco/isced-f/1000,key_812,155a8241-c307-4a05-aae1-04d93cd75ce6,,services not further defined,,,
http://data.europa.eu/esco/isced-f/101,key_813,c54b092d-ce6b-40a3-b882-2ef2eb078d53,,personal services,,,
http://data.europa.eu/esco/isced-f/1010,key_814,1cd1810a-4add-4dcf-a036-5a4f427be6c4,,personal services not further defined,,,
http://data.europa.eu/esco/isced-f/1011,key_815,321f0595-fba6-45c1-b396-316b26b562c4,,domestic services,,"Domestic services are the study of various domestic services, such as housekeeping, cleaning, laundering, sewing etc.
Programmes and qualifications with the following main content are classified here:
Caretaking, housekeeping and home service workers
Chimney sweeping
Cleaning
Cooking (home)
Domestic science
Dry-cleaning
Funeral services and mortuary science
Home economics
Laundry
Needlework (home)
Sewing (home)
Window cleaning

=== Inclusions
Cleaning is included here even if directed towards cleaning schools, hospitals, factories etc.

=== Exclusions
Study of building maintenance is excluded from this detailed field and included in detailed field 0732 'Building and civil engineering'.",
http://data.europa.eu/esco/isced-f/1012,key_816,10b5bcc8-a235-4817-a2a8-4333b2418d6b,,hair and beauty services,,"Hair and beauty services are the study of caring for the hair and the body for beautification.
Programmes and qualifications with the following main content are classified here:
Barbering
Beauty therapy
Cosmetology (make up)
Fitness and weight control
Hairdressing
Manicure
Pedicure",
http://data.europa.eu/esco/isced-f/1013,key_817,0a353726-8e78-4997-a308-bf5daa8b458c,,"hotel, restaurants and catering",,"Hotel, restaurants and catering is the study of providing food, beverages, accommodation and related services at hotels, restaurants etc.
Programmes and qualifications with the following main content are classified here:
Catering
Cooking (restaurant and hotel-type)
Fast food preparation
Food serving
Hospitality services
Hotel and restaurant studies
Hotel receptionist training
Hotel services
Waiting and bar service

=== Exclusions
Study of food processing (industrial) is excluded from this detailed field and included in detailed field 0721 'Food processing'.
Receptionist training (general) is excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.",
http://data.europa.eu/esco/isced-f/1014,key_818,6575ac4e-d4a4-4764-9366-105beff42ea8,,sports,,"Sports is the study of techniques and skills in a chosen sport.
Programmes and qualifications with the following main content are classified here:
Sport trainer studies
Techniques and skills in a chosen sport
Training of umpires/referees and other sports officials

=== Inclusions
Jockeying is included here. Chess playing is included here.

=== Exclusions
Training of school teachers in physical education (sports teachers) is excluded from this detailed field and included in detailed field 0114 'Teacher training with subject specialisation'.
Fitness services are excluded from this detailed field and included in detailed field 1012 'Hair and beauty services'.",
http://data.europa.eu/esco/isced-f/1015,key_819,6b87fa54-d80a-456d-9449-6e9077832abe,,"travel, tourism and leisure",,"Travel and tourism is the study of marketing and advertising tourist destinations and events. It includes the study of ticketing and reservation practices. Leisure is the study of recreational and leisure activities for individuals and groups.
Programmes and qualifications with the following main content are classified here:
Abseiling (rope climbing)
Adventure based activities
Ground crew training (airport)
Guiding, tour leading
Recreation and leisure
Tourist trades programmes
Travel agency services
Travel and tourism
Travel services

=== Inclusions
Basic training in how to treat tourists is included here.

=== Exclusions
Study of recreation and leisure activities for school children is excluded from this detailed field and included in detailed field 0922 'Child care and youth services'.",
http://data.europa.eu/esco/isced-f/1019,key_820,e7788c78-ef80-4ef5-b71e-4a4e8a8b6509,,personal services not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/102,key_821,2a7c47dd-ac6e-4e99-b00e-eb243c653229,,hygiene and occupational health services,,,
http://data.europa.eu/esco/isced-f/1020,key_822,4fdc8b0a-f81b-4481-93c1-04d94ce902b5,,hygiene and occupational health services not further defined,,,
http://data.europa.eu/esco/isced-f/1021,key_823,ba110c17-4a4a-4c5c-bab4-c0b210f78489,,community sanitation,,"Community sanitation is the study of community services dealing with items that affect public health such as hygienic standards in food, water supply, disposal of sewage and garbage and street cleaning.
Programmes and qualifications with the following main content are classified here:
Hygiene, community
Hygienic standards
Refuse collection
Refuse/sewage disposal
Street cleaning
Water supply (service)
Waste management",
http://data.europa.eu/esco/isced-f/1022,key_824,abb63e9d-7708-44c4-a849-6b1a7a015d8a,,occupational health and safety,,"Occupational health and safety is the study of recognising, evaluating and controlling environmental factors associated with the workplace.
Programmes and qualifications with the following main content are classified here:
Ergonomics (occupational health and safety)
Health and safety in the workplace
Industrial welfare
Labour protection
Labour security
Labour welfare (safety)
Occupational health and industrial hygiene
Occupational safety
Stress management
Work environment

=== Exclusions
Study of vocational rehabilitation and occupational therapy is excluded from this detailed field and included in detailed field 0915 'Therapy and rehabilitation'.
Study of labour law is excluded from this detailed field and included in 0421 'Law'.
Study of ergonomics is excluded from this detailed field if emphasis is given to technical aspects and is included in the appropriate detailed field under 071 'Engineering and engineering trades'.",
http://data.europa.eu/esco/isced-f/1029,key_825,b9725e20-ab2d-4c93-bc73-39ea994e61ea,,hygiene and occupational health services not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/103,key_826,e2f75059-fe96-4b0a-8e2c-17a5007b4370,,security services,,,
http://data.europa.eu/esco/isced-f/1030,key_827,dd553995-e982-4867-8626-6788093509ae,,security services not further defined,,,
http://data.europa.eu/esco/isced-f/1031,key_828,dbcdff46-ffe7-48a0-8c5b-d7c64c38c408,,military and defence,,"Military and defence is the study of services to the community connected with war and defence, designed to provide training in the principles and practice of military science.
Programmes and qualifications with the following main content are classified here:
Air force training
Army training
Defence studies
Military science
Navy training
War theory

=== Exclusions
Military personnel participating in non-military programmes should be classified according to the subject content of the training programme.",
http://data.europa.eu/esco/isced-f/1032,key_829,bd5a8f78-1501-4fd6-a36d-fb5a71b45054,,protection of persons and property,,"Protection of persons and property is the study of services to the community concerning protection of property and persons. It comprises training in police work, public security, fire protection and fire-fighting.
Programmes and qualifications with the following main content are classified here:
Civil security
Customs programmes
Fire-protection (fire-fighting)
Fire technology
Life guarding
Police work
Policing studies
Prison work
Public security
Security and loss prevention services
Security guarding

=== Exclusions
Study of law is excluded from this detailed field and included in 0421 'Law'.
Study of criminology is excluded from this detailed field and included in detailed field 0314 'Sociology and cultural studies'.",
http://data.europa.eu/esco/isced-f/1039,key_830,64f9178a-63b1-4a9a-9727-c01e5728970b,,security services not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/104,key_831,59fde712-e800-4e6b-91c2-4c256f3f6e87,,transport services,,,
http://data.europa.eu/esco/isced-f/1041,key_832,0ff25c5b-6a2a-4628-9888-ada911d6c7c7,,transport services,,"Transport is the study of operating, navigating and directing ships, train, aircraft and other forms of transportation.
Programmes and qualifications with the following main content are classified here:
Aircraft operation
Air traffic control
Air traffic safety
Cabin crew training
Communication (air, railway, road etc.) programmes
Crane and truck driving
Driving programmes
Flying and navigation
Navigation technologies
Postal service
Railway operations
Road motor vehicle operations
Ship operation
Shipping
Transport studies

=== Exclusions
Programmes in telephone network services are excluded from this detailed field and included in detailed field 0714 'Electronics and automation'. Programmes in switchboard operating are excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.",
http://data.europa.eu/esco/isced-f/108,key_833,a8e26d93-f80e-41c8-a32c-9f27d49b1204,,inter-disciplinary programmes and qualifications involving services,,,
http://data.europa.eu/esco/isced-f/1088,key_834,20e2bfce-e70a-43bf-a6a7-53983af57691,,inter-disciplinary programmes and qualifications involving services,,Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to services are classified here.,
http://data.europa.eu/esco/isced-f/109,key_835,6b7fd2b8-44f2-47f1-ae2c-a3c9f612caa2,,services not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/1099,key_836,fc8d4865-c8aa-4722-805a-1be9e03342c1,,services not elsewhere classified,,,
http://data.europa.eu/esco/isced-f/99,key_837,6afa265d-930d-4cd0-a931-978564c36fc9,,field unknown,,,
http://data.europa.eu/esco/isced-f/999,key_838,96322665-0650-4c19-a2bd-79ef4e876450,,field unknown,,,
http://data.europa.eu/esco/isced-f/9999,key_839,e44383f7-531f-40be-b08d-0ff0fbabdc84,,field unknown,,,
http://data.europa.eu/esco/skill/00d5d1d2-c521-4c58-9df5-2939c0ce9adb,key_840,fa6b9c98-1fbb-43e6-8763-ea5ff0d56ebe,S3.4.2,accompanying and welcoming people,,"Welcoming, accompanying or supporting clients, patrons, visitors and others by helping them to feel at ease, and assisting them with activities such as finding seats, making reservations and using facilities at social events, outings, or trips.","Examples:
- escort students on a field trip
- supervise special visitors

Excludes:
- assist clients with special needs
"
http://data.europa.eu/esco/skill/0101f8a4-4243-4e67-813b-3e2a6274f7e2,key_841,42145a04-e9a5-4429-a608-7dfe6d971df5,S2.9,monitoring developments in area of expertise,,"Monitoring and keeping knowledge up-to-date concerning new research, methodologies, regulations, policies technological developments and other significant changes relevant to a particular field of specialisation.","Examples:
- Follow trends in sporting equipment
- Keep up to date with diagnostic innovations
- Monitor legislation developments
- Monitor technology trends"
http://data.europa.eu/esco/skill/021a23e1-907e-4627-b05a-555f889cbb65,key_842,49cfe2f6-d3f1-47ae-8239-4007330e921b,T3,self-management skills and competences,"professional attitude
self-discipline
self-regulation
self-control
self-management","Skills and competences requiring individuals to understand and control their own capabilities and limitations and use this self-awareness to manage activities in a variety of contexts. They include the ability to act reflectively and responsibly, to accept feedback, adapting to change and to seek opportunities for personal and professional development.",
http://data.europa.eu/esco/skill/02208098-ee91-4df0-8581-5c1a04d8fe0a,key_843,bb100c90-7b00-43ab-94a8-ee5ff09f70cd,S8.7,"installing, maintaining and repairing mechanical equipment",installing and maintaining mechanical equipment,"Installing, maintaining and repairing stationary and mobile mechanical equipment, components and devices.","Excludes:
- Installing, maintaining and repairing mechatronic or robotic equipment and components"
http://data.europa.eu/esco/skill/036afa6e-cdde-4b38-a53a-8e7910a840e1,key_844,8b08979c-d2b6-420b-b32c-380ec0cb5629,T4.3,collaborating in teams and networks,"working with others
acting with others to achieve aims",Support or develop a group to work towards a common goal in a way which shows understanding and respect of others’ roles and competencies.,
http://data.europa.eu/esco/skill/03961960-e729-4768-ab0a-49886132f17a,key_845,67dd763e-917f-4567-9232-e55208e9ed6e,S1.15.1,using foreign languages,,"Communicating with others in one or more foreign languages or dialects, in spoken or written forms.","Examples:
- employ foreign languages in care
- communicate commercial and technical issues in foreign languages
- speak dialect

Excludes:
- skills and knowledge related to a specific language or dialect.

"
http://data.europa.eu/esco/skill/03e0b95b-67d1-457a-b3f7-06c407cf6bec,key_846,504b6ec8-97ad-45b1-a01b-df61bac9bb15,S6,handling and moving,handling goods or animals,"Sorting, arranging, moving, transforming, fabricating and cleaning goods and materials by hand or using handheld tools and equipment. Tending plants, crops and animals.","Excludes:
- Specific skills involving interaction with people"
http://data.europa.eu/esco/skill/03efa398-a1cc-4589-9c10-84bf10f8d42d,key_847,543043fc-bf9e-4ad8-b416-0cded0829098,S8.7.0,"installing, maintaining and repairing mechanical equipment",installing and maintaining mechanical equipment,"Installing, maintaining and repairing stationary and mobile mechanical equipment, components and devices.","Excludes:
- Installing, maintaining and repairing mechatronic or robotic equipment and components"
http://data.europa.eu/esco/skill/048812ba-45ff-4801-b04f-b20c03432809,key_848,f7ef7926-bb57-4890-ac5c-3c50bde08051,S3.3,protecting and enforcing,,"Responding to public and personal safety and security needs and ensuring compliance to rules, standards, guidelines or laws.",
http://data.europa.eu/esco/skill/04a13491-b58c-4d33-8b59-8fad0d55fe9e,key_849,cf1a67bc-d7fb-4e4b-a78d-fa2b892e26ee,T,transversal skills and competences,,,
http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,key_850,dd17d07a-7cd8-407e-a9d5-adc33532cf0b,S1.5.5,advising on environmental issues,,Providing information and advice on environmental protection and sustainability.,"Examples:
- advise on environmental remediation
- advise on pollution prevention"
http://data.europa.eu/esco/skill/06769591-b8cf-46b2-b1d3-6602b1cf440e,key_851,1d832938-d9c4-4872-91a4-944e8674e2a7,S8.4.6,operating wood processing and papermaking machinery,,"Operating machinery for processing wood and timber, and for production of wood pulp and paper.","Examples:
- Operate wood chipper
- Operate pulper
- Make paper slurry"
http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,key_852,eecf1ed0-396b-4319-ae0a-daba12265b1a,S2.2.5,maintaining operational records,,"Keeping records required for operational purposes such as those related to staff, clients, production and stock inventories.","Examples:
- keep personal records
- keep stock records
- prepare production reports

Excludes:
- write reports or documents requiring drafting of original text
"
http://data.europa.eu/esco/skill/0779d482-4154-4fbb-9a22-d9fd89c39d67,key_853,610d2cbf-4ce0-4d53-90ec-af38979b6dd6,S4.2.0,"organising, planning and scheduling work and activities",organising and planning,"Directing activities and tasks, establishing schedules and co-ordinating the activities of groups and individuals to complete objectives on time and within budget.",
http://data.europa.eu/esco/skill/07f47dea-587c-40c0-990a-6c092cc3e6a4,key_854,2dea50c2-952a-4a14-8f2e-5c7cc7dfa342,S1.7.1,interviewing,,"Interacting verbally in a formal way, usually using structured questioning, to collect information, determine opinions, or determine suitability of individuals for jobs, roles or tasks.","Examples:
- adhere to questionnaires
- interview insurance claimants
- interrogate individuals"
http://data.europa.eu/esco/skill/08104c27-d4b2-4d40-ae97-dde65e71712f,key_855,8f9a4426-b2bb-4811-8793-1f11df203f7e,S1.5.9,advising on workplace health and safety issues,,Promoting and providing information and advice on health and safety in the workplace.,"Examples:
- advise on safety improvements
- inform on safety standards"
http://data.europa.eu/esco/skill/0a295163-3e17-47ad-99ac-2b507ce30adb,key_856,6be77472-91cf-4e77-9c48-95548fa261ba,S1.11,designing systems and products,,"Creating a plan or specification for the construction of an object, system or structure based on aesthetic and/or functional design concepts.","Excludes:
- Styling hair
- Creating artistic, visual or instructive materials"
http://data.europa.eu/esco/skill/0a2d70ee-d435-4965-9e96-702b2fb65740,key_857,47c72b68-4d4a-4597-b76b-6e10142b0ee8,S2,information skills,working with information,"Collecting, storing, monitoring, and using information; Conducting studies, investigations and tests; maintaining records; managing, evaluating, processing, analysing and monitoring information and projecting outcomes.",
